指数代码,指数名称,发布日期,收盘指数,成交量(亿股),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
801180,房地产,2014/5/5 0:00,2436.67,12.07,-1.14,0.8634,10.97,1.49,6.96,6.56,"8,524.80",60.03,1.58
801180,房地产,2014/4/30 0:00,2464.71,10.82,-0.14,0.7741,10.89,1.5,6.99,6.43,"8,616.10",60.68,1.56
801180,房地产,2014/4/29 0:00,2468.17,12.57,-0.2,0.8988,10.89,1.51,6.95,7.23,"8,614.57",60.67,1.56
801180,房地产,2014/4/28 0:00,2473.2,19.88,-1.67,1.4222,10.89,1.5,6.9,8.64,"8,616.76",60.68,1.55
801180,房地产,2014/4/25 0:00,2515.12,19.83,-0.92,1.4186,11.11,1.55,7.09,9.08,"8,803.01",61.99,1.53
801180,房地产,2014/4/24 0:00,2538.35,16.11,0.7,1.1526,11.18,1.57,7.23,8.56,"8,899.66",62.67,1.51
801180,房地产,2014/4/23 0:00,2520.76,11.7,-0.23,0.8367,11.1,1.57,7.27,6.49,"8,864.61",62.43,1.52
801180,房地产,2014/4/22 0:00,2526.52,15.73,1.01,1.1249,11.13,1.57,7.32,7.25,"8,902.60",62.69,1.5
801180,房地产,2014/4/21 0:00,2501.29,14.58,-1.86,1.0431,11.03,1.56,7.27,6.18,"8,798.22",61.96,1.52
801180,房地产,2014/4/18 0:00,2548.66,13.12,-0.12,0.9383,11.25,1.59,7.41,6.62,"8,962.04",63.11,1.49
801180,房地产,2014/4/17 0:00,2551.78,15.28,-0.74,1.0929,11.27,1.59,7.42,7.18,"8,966.11",63.14,1.49
801180,房地产,2014/4/16 0:00,2570.86,16.04,0.68,1.1489,11.33,1.6,7.46,7.55,"9,002.44",63.4,1.47
801180,房地产,2014/4/15 0:00,2553.5,20.15,-1.34,1.4428,11.2,1.59,7.45,7.8,"8,980.03",63.24,1.44
801180,房地产,2014/4/14 0:00,2588.24,17.91,0.81,1.2824,11.34,1.61,7.52,7.33,"9,101.59",64.1,1.41
801180,房地产,2014/4/11 0:00,2567.34,17.1,-0.58,1.2248,11.23,1.6,7.44,5.59,"9,031.40",63.6,1.43
801180,房地产,2014/4/10 0:00,2582.26,23.26,-0.69,1.6659,11.28,1.61,7.47,6.56,"9,091.03",64.02,1.42
801180,房地产,2014/4/9 0:00,2600.31,19.29,0.07,1.3812,11.36,1.62,7.52,7.28,"9,157.06",64.49,1.41
801180,房地产,2014/4/8 0:00,2598.39,20.69,0.6,1.4815,11.36,1.62,7.48,6.92,"9,147.53",64.42,1.41
801180,房地产,2014/4/4 0:00,2582.8,20.05,0.58,1.4357,11.3,1.61,7.45,9.1,"9,098.43",64.07,1.42
801180,房地产,2014/4/3 0:00,2568.03,28.06,-1.85,2.0095,11.23,1.6,7.39,10.82,"9,039.92",63.66,1.42
801180,房地产,2014/4/2 0:00,2616.4,34.36,3.23,2.461,11.39,1.64,7.51,13.65,"9,218.11",64.92,1.4
801180,房地产,2014/4/1 0:00,2534.59,18.1,1.03,1.2969,11.04,1.58,7.32,8.41,"8,937.26",62.94,1.44
801180,房地产,2014/3/31 0:00,2508.87,18.96,-0.76,1.3585,11.13,1.59,7.24,8.39,"8,827.06",62.16,1.46
801180,房地产,2014/3/28 0:00,2528.17,29.78,-0.42,2.134,11.28,1.6,7.31,9.6,"8,900.52",62.68,1.45
801180,房地产,2014/3/27 0:00,2538.78,30.25,0.42,2.1678,11.3,1.61,7.42,10.39,"8,939.40",62.95,1.45
801180,房地产,2014/3/26 0:00,2528.11,23.9,-0.85,1.713,11.25,1.6,7.4,8.7,"8,913.25",62.77,1.45
801180,房地产,2014/3/25 0:00,2549.67,32.25,0.02,2.3112,11.37,1.62,7.44,10.86,"8,993.42",63.33,1.44
801180,房地产,2014/3/24 0:00,2549.04,35.08,2.93,2.514,11.38,1.62,7.41,10.49,"8,945.11",62.99,1.44
801180,房地产,2014/3/21 0:00,2476.41,30.09,4.34,2.1565,11.08,1.57,7.2,8.8,"8,683.63",61.15,1.48
801180,房地产,2014/3/20 0:00,2373.46,22.09,-0.53,1.5834,10.64,1.51,6.96,7.2,"8,343.01",58.75,1.55
801180,房地产,2014/3/19 0:00,2386,18.01,-0.04,1.2911,10.82,1.52,7,6.34,"8,386.96",59.06,1.54
801180,房地产,2014/3/18 0:00,2386.84,15.73,-0.56,1.1275,10.83,1.52,6.99,5.36,"8,385.18",59.05,1.54
801180,房地产,2014/3/17 0:00,2400.22,15.48,2,1.1094,10.87,1.53,6.99,5.98,"8,419.07",59.29,1.53
801180,房地产,2014/3/14 0:00,2353.09,15.27,-0.77,1.0943,10.65,1.51,6.88,6.03,"8,263.89",58.2,1.56
801180,房地产,2014/3/13 0:00,2371.29,17.06,0.54,1.2224,10.73,1.52,6.9,6.19,"8,329.96",58.66,1.55
801180,房地产,2014/3/12 0:00,2358.55,21.21,1.46,1.5198,10.6,1.51,6.87,7.34,"8,281.12",58.32,1.56
801180,房地产,2014/3/11 0:00,2324.63,15.63,1.95,1.1206,10.42,1.49,6.8,5.8,"8,164.29",57.49,1.58
801180,房地产,2014/3/10 0:00,2280.08,14.1,-3.23,1.0106,10.22,1.46,6.74,4.24,"8,029.05",56.54,1.61
801180,房地产,2014/3/7 0:00,2356.19,15.77,-1.37,1.1304,10.56,1.51,7,4.98,"8,306.65",58.5,1.56
801180,房地产,2014/3/6 0:00,2388.98,22.56,3.3,1.617,10.99,1.57,7.09,6.82,"8,427.44",59.35,1.54
801180,房地产,2014/3/5 0:00,2312.55,13.91,-1.23,0.9971,10.64,1.52,6.94,4.23,"8,176.98",57.58,1.59
801180,房地产,2014/3/4 0:00,2341.28,18.33,1.58,1.3138,10.78,1.54,7,5.19,"8,274.45",58.27,1.57
801180,房地产,2014/3/3 0:00,2304.76,13.96,0.79,1.001,10.6,1.51,6.94,3.89,"8,178.31",57.59,1.59
801180,房地产,2014/2/28 0:00,2286.61,12.37,1.48,0.8866,10.55,1.5,6.84,3.57,"8,103.58",57.07,1.61
801180,房地产,2014/2/27 0:00,2253.28,14.61,-1.14,1.0476,10.39,1.48,6.75,3.63,"7,997.45",56.32,1.63
801180,房地产,2014/2/26 0:00,2279.35,13.96,0.89,1.0004,10.46,1.5,6.81,3.83,"8,079.02",56.89,1.61
801180,房地产,2014/2/25 0:00,2259.24,19.21,-1.71,1.3771,10.37,1.48,6.76,3.76,"8,011.35",56.42,1.63
801180,房地产,2014/2/24 0:00,2298.52,21.76,-5.24,1.5602,10.56,1.51,6.9,5.69,"8,165.87",57.51,1.6
801200,商业贸易,2017/4/25 0:00,4638.47,5.27,-0.13,0.7344,39.1,2.24,13.78,1.51,"7,606.84",79.24,0.68
801200,商业贸易,2017/4/24 0:00,4644.44,6.65,-2.36,0.9259,40.16,2.24,13.77,1.79,"7,615.01",79.32,0.68
801200,商业贸易,2017/4/21 0:00,4756.69,5.29,-0.17,0.7371,41.05,2.3,14.22,1.6,"7,802.58",81.28,0.69
801200,商业贸易,2017/4/20 0:00,4764.82,6.73,-0.16,0.9377,41.07,2.31,14.29,1.73,"7,815.58",81.41,0.69
801200,商业贸易,2017/4/19 0:00,4772.32,7.67,-1.27,1.0691,41.21,2.31,14.35,1.85,"7,826.60",81.53,0.69
801200,商业贸易,2017/4/18 0:00,4833.75,6.38,-0.72,0.8917,41.44,2.34,14.45,1.51,"7,901.68",83.18,0.68
801200,商业贸易,2017/4/17 0:00,4868.99,6.94,-1,0.9698,42.19,2.34,14.61,1.64,"7,963.16",83.82,0.68
801200,商业贸易,2017/4/14 0:00,4918.31,7.46,-1.51,1.0416,42.94,2.37,14.86,1.77,"8,041.65",84.65,0.67
801200,商业贸易,2017/4/13 0:00,4993.59,7.73,0.26,1.0794,43.77,2.46,15.12,1.86,"8,166.73",85.97,0.66
801200,商业贸易,2017/4/12 0:00,4980.76,9.01,-0.32,1.2578,43.81,2.46,15.1,1.6,"8,151.82",85.81,0.66
801200,商业贸易,2017/4/11 0:00,4996.71,9.94,0.7,1.3881,44.37,2.47,15.19,1.67,"8,156.69",85.86,0.66
801200,商业贸易,2017/4/10 0:00,4961.97,8.2,-1.13,1.1453,44.33,2.44,15.06,1.63,"8,100.04",85.26,0.66
801200,商业贸易,2017/4/7 0:00,5018.71,6.9,-0.28,0.9633,44.89,2.47,15.37,1.57,"8,199.23",86.31,0.66
801200,商业贸易,2017/4/6 0:00,5032.6,7.34,-0.04,1.0248,45,2.48,15.44,1.62,"8,215.54",86.48,0.65
801200,商业贸易,2017/3/31 0:00,4955.79,6.82,0.44,0.9526,44.32,2.44,15.17,1.82,"8,089.51",85.15,0.66
801200,商业贸易,2017/3/30 0:00,4934.24,9.72,-2.23,1.3577,49.84,2.43,15.09,2.17,"8,057.35",84.81,0.67
801200,商业贸易,2017/3/29 0:00,5046.97,8.26,-0.64,1.1541,50.81,2.49,15.51,2.14,"8,236.25",86.7,0.65
801200,商业贸易,2017/3/28 0:00,5079.34,7.27,-0.04,1.015,51.14,2.5,15.69,2.05,"8,286.04",87.22,0.65
801200,商业贸易,2017/3/27 0:00,5081.44,6.88,-0.01,0.9605,50.44,2.51,15.71,1.69,"8,292.02",87.28,0.65
801200,商业贸易,2017/3/24 0:00,5081.93,7,0.46,0.9851,50.38,2.51,15.79,1.69,"8,290.75",87.27,0.64
801200,商业贸易,2017/3/23 0:00,5058.46,7.42,-0.22,1.0452,50.13,2.49,15.74,1.93,"8,256.79",86.91,0.64
801200,商业贸易,2017/3/22 0:00,5069.81,7.34,-0.65,1.0331,51.15,2.5,15.74,1.97,"8,281.60",87.17,0.64
801200,商业贸易,2017/3/21 0:00,5103.19,6.1,0.22,0.8585,51.5,2.52,15.77,1.77,"8,343.31",88.76,0.64
801200,商业贸易,2017/3/20 0:00,5091.81,6.5,0.24,0.9158,51.33,2.52,15.7,1.69,"8,327.22",88.59,0.64
801200,商业贸易,2017/3/17 0:00,5079.86,7.82,-0.9,1.1019,51.35,2.51,15.63,1.79,"8,309.01",88.39,0.64
801200,商业贸易,2017/3/16 0:00,5125.98,7.08,0.83,0.9963,51.75,2.54,15.81,1.85,"8,382.11",89.17,0.63
801200,商业贸易,2017/3/15 0:00,5083.98,5.52,-0.15,0.7776,51.35,2.52,15.65,1.73,"8,315.65",88.46,0.64
801200,商业贸易,2017/3/14 0:00,5091.38,6.13,-0.35,0.8626,51.42,2.52,15.69,1.83,"8,328.35",88.6,0.64
801200,商业贸易,2017/3/13 0:00,5109.35,7.33,0.46,1.0321,51.63,2.53,15.73,2.07,"8,365.08",88.99,0.64
801200,商业贸易,2017/3/10 0:00,5085.76,6.67,0.07,0.9395,51.36,2.52,15.67,2.24,"8,329.52",88.61,0.64
801200,商业贸易,2017/3/9 0:00,5082.15,6.52,-0.74,0.9184,50.04,2.5,15.67,1.94,"8,320.65",88.52,0.64
801200,商业贸易,2017/3/8 0:00,5120.04,6.8,-0.62,0.9579,50.4,2.52,15.78,2,"8,381.22",89.16,0.64
801200,商业贸易,2017/3/7 0:00,5151.73,8.31,0.22,1.1712,50.72,2.54,15.88,2.19,"8,431.23",89.69,0.63
801200,商业贸易,2017/3/6 0:00,5140.67,6.87,0.86,0.967,50.62,2.53,15.81,1.93,"8,413.61",89.51,0.63
801200,商业贸易,2017/3/3 0:00,5096.82,6.69,-0.35,0.943,50.21,2.54,15.63,2.01,"8,339.55",88.72,0.64
801200,商业贸易,2017/3/2 0:00,5114.72,8.8,-1.01,1.2401,50.37,2.55,15.68,2.44,"8,369.25",89.03,0.64
801200,商业贸易,2017/3/1 0:00,5166.65,7.85,0.11,1.1051,50.89,2.58,15.82,2.18,"8,457.33",89.97,0.63
801200,商业贸易,2017/2/28 0:00,5161.16,7.47,0.32,1.0518,50.83,2.57,15.8,2.35,"8,448.90",89.88,0.63
801200,商业贸易,2017/2/27 0:00,5144.66,9.1,-0.79,1.282,50.69,2.55,15.73,2.55,"8,419.35",89.57,0.63
801200,商业贸易,2017/2/24 0:00,5185.5,8.37,0.13,1.1791,51.08,2.57,15.88,2.36,"8,482.11",90.24,0.63
801200,商业贸易,2017/2/23 0:00,5178.96,11.04,-0.97,1.5559,51.04,2.57,15.82,2.84,"8,476.54",90.18,0.63
801200,商业贸易,2017/2/22 0:00,5229.74,15.65,-0.23,2.2052,51.57,2.59,15.92,4.1,"8,564.58",91.11,0.62
801200,商业贸易,2017/2/21 0:00,5241.81,17.67,2.1,2.4889,51.8,2.6,15.95,4.2,"8,591.54",91.4,0.62
801200,商业贸易,2017/2/20 0:00,5133.93,10.9,1.26,1.5357,50.73,2.55,15.69,2.88,"8,403.53",89.4,0.63
801200,商业贸易,2017/2/17 0:00,5070.13,10.35,-0.66,1.4578,50.09,2.51,15.54,2.74,"8,288.42",88.17,0.64
801200,商业贸易,2017/2/16 0:00,5103.85,9.44,0.7,1.3295,50.43,2.52,15.65,2.75,"8,347.16",88.8,0.64
801200,商业贸易,2017/2/15 0:00,5068.38,10.73,-0.26,1.5117,50.06,2.5,15.56,3.03,"8,292.76",88.22,0.64
801200,商业贸易,2017/2/14 0:00,5081.63,7.49,-0.22,1.0555,50.2,2.51,15.57,2.43,"8,308.48",88.39,0.64
801200,商业贸易,2017/2/13 0:00,5093.02,8.32,0.73,1.1717,50.32,2.51,15.59,2.25,"8,321.17",88.52,0.64
801200,商业贸易,2017/2/10 0:00,5056.07,8.57,-0.13,1.2079,49.97,2.53,15.45,2.16,"8,266.88",87.95,0.56
801200,商业贸易,2017/2/9 0:00,5062.88,7.55,0.38,1.0642,50.02,2.53,15.56,2.22,"8,278.02",88.06,0.64
801200,商业贸易,2017/2/8 0:00,5043.72,6.97,0.13,0.9826,49.82,2.52,15.51,2.57,"8,247.39",87.74,0.65
801200,商业贸易,2017/2/7 0:00,5037.38,8.51,0.57,1.199,49.77,2.52,15.47,3.38,"8,238.06",87.64,0.65
801200,商业贸易,2017/2/6 0:00,5009.08,6.18,0.92,0.8712,49.48,2.5,15.34,2.59,"8,185.95",87.08,0.65
801200,商业贸易,2017/2/3 0:00,4963.22,4.26,-0.4,0.6,49.07,2.48,15.09,2.31,"8,110.91",86.29,0.66
801200,商业贸易,2017/1/26 0:00,4982.96,4.53,0.34,0.6376,49.27,2.49,15.13,2.38,"8,143.67",86.63,0.65
801200,商业贸易,2017/1/25 0:00,4965.95,5.02,0.2,0.7069,49.1,2.48,15.1,2.54,"8,120.24",86.39,0.66
801200,商业贸易,2017/1/24 0:00,4955.96,5.14,-0.72,0.7237,49.01,2.48,15.06,2.24,"8,107.74",86.25,0.66
801200,商业贸易,2017/1/23 0:00,4991.99,6.66,0.58,0.9379,49.35,2.5,15.21,2.71,"8,164.31",86.85,0.65
801200,商业贸易,2017/1/20 0:00,4963.16,6.56,1.27,0.9239,49.07,2.48,15.11,2.73,"8,114.51",86.32,0.66
801200,商业贸易,2017/1/19 0:00,4900.81,6.22,-0.34,0.8767,48.46,2.45,14.88,2.97,"8,016.50",85.28,0.66
801200,商业贸易,2017/1/18 0:00,4917.55,6.85,-0.24,0.9651,48.62,2.46,14.92,2.84,"8,042.98",85.56,0.66
801200,商业贸易,2017/1/17 0:00,4929.47,8.5,1.02,1.1975,48.71,2.46,15.01,3.12,"8,064.04",85.79,0.66
801200,商业贸易,2017/1/16 0:00,4879.72,13.23,-3.34,1.8647,48.26,2.44,14.79,3.05,"7,987.44",84.97,0.67
801200,商业贸易,2017/1/13 0:00,5048.32,10.21,-2.01,1.438,49.92,2.52,15.44,3.42,"8,265.81",87.93,0.64
801200,商业贸易,2017/1/12 0:00,5152.04,10.61,-1.19,1.4956,50.94,2.58,15.81,3.95,"8,431.74",89.7,0.63
801200,商业贸易,2017/1/11 0:00,5214.01,13.67,-1.15,1.9256,51.04,2.63,15.98,4.67,"8,537.22",90.82,0.62
801200,商业贸易,2017/1/10 0:00,5274.91,16.87,0.65,2.3775,51.6,2.65,16.24,5.37,"8,630.28",91.81,0.62
801200,商业贸易,2017/1/9 0:00,5240.98,10.65,0.79,1.5004,51.25,2.64,16.14,3.47,"8,573.69",91.21,0.62
801200,商业贸易,2017/1/6 0:00,5199.77,12.98,-0.97,1.8291,50.81,2.61,16.01,3.94,"8,512.62",90.56,0.63
801200,商业贸易,2017/1/5 0:00,5250.75,14.52,0.12,2.0458,51.27,2.64,16.28,4.46,"8,594.62",91.43,0.62
801200,商业贸易,2017/1/4 0:00,5244.2,13.27,0.96,1.8694,51.18,2.63,16.26,4.01,"8,581.23",91.29,0.62
801200,商业贸易,2017/1/3 0:00,5194.14,10.37,1.4,1.4608,50.68,2.61,16.11,3.91,"8,503.09",90.46,0.63
801200,商业贸易,2016/12/30 0:00,5122.43,9.97,-0.52,1.4041,49.98,2.57,15.88,4.13,"8,394.10",89.3,0.64
801200,商业贸易,2016/12/29 0:00,5149.35,10.77,0.37,1.5175,50.25,2.58,15.92,4.25,"8,444.94",89.84,0.63
801200,商业贸易,2016/12/28 0:00,5130.26,11.61,-0.69,1.636,50.05,2.57,15.95,4.52,"8,408.18",89.45,0.64
801200,商业贸易,2016/12/27 0:00,5165.85,12.37,0.53,1.7428,50.38,2.59,16.07,4.45,"8,464.87",90.05,0.63
801200,商业贸易,2016/12/26 0:00,5138.63,10.82,0.11,1.5243,50.09,2.58,15.98,3.45,"8,411.39",89.48,0.63
801200,商业贸易,2016/12/23 0:00,5132.73,13.08,-1.27,1.8432,49.9,2.58,16,4.41,"8,401.56",89.38,0.64
801200,商业贸易,2016/12/22 0:00,5198.68,13.06,0.4,1.84,50.51,2.61,16.36,4.38,"8,529.22",90.74,0.63
801200,商业贸易,2016/12/21 0:00,5178.18,12.67,0.35,1.7851,50.33,2.6,16.29,4.08,"8,489.51",90.31,0.63
801200,商业贸易,2016/12/20 0:00,5160.34,13.1,-0.72,1.8456,50.19,2.59,16.21,4.26,"8,469.24",90.1,0.63
801200,商业贸易,2016/12/19 0:00,5197.85,13.8,0.12,1.9474,50.58,2.61,16.16,4.44,"8,510.59",91.51,0.63
801200,商业贸易,2016/12/16 0:00,5191.78,17.17,1.21,2.4218,50.51,2.61,16.12,4.89,"8,497.86",91.37,0.63
801200,商业贸易,2016/12/15 0:00,5129.79,17.73,2.33,2.5013,49.91,2.58,15.9,4.84,"8,396.40",90.28,0.64
801200,商业贸易,2016/12/14 0:00,5013.12,13.79,-0.06,1.9462,48.76,2.52,15.52,3.94,"8,195.24",88.12,0.65
801200,商业贸易,2016/12/13 0:00,5016.27,13.56,-0.08,1.9134,48.78,2.52,15.51,3.92,"8,185.53",88.02,0.65
801200,商业贸易,2016/12/12 0:00,5020.34,20.2,-4.23,2.8506,48.82,2.52,15.56,4.09,"8,191.27",88.08,0.65
801200,商业贸易,2016/12/9 0:00,5241.93,18.32,0.12,2.5857,50.93,2.63,16.43,4.97,"8,535.94",91.78,0.63
801200,商业贸易,2016/12/8 0:00,5235.68,17.9,-0.36,2.5291,50.71,2.62,16.43,4.95,"8,497.93",91.38,0.63
801200,商业贸易,2016/12/7 0:00,5254.85,16.71,3,2.3612,50.94,2.64,16.41,4.89,"8,530.80",91.73,0.63
801200,商业贸易,2016/12/6 0:00,5101.99,9.04,0.57,1.2778,49.4,2.56,15.93,3.12,"8,269.06",88.91,0.65
801200,商业贸易,2016/12/5 0:00,5072.84,10.51,-1.23,1.4843,49.14,2.54,15.78,2.75,"8,224.48",88.44,0.65
801200,商业贸易,2016/12/2 0:00,5135.99,11.83,-1.21,1.6712,49.78,2.58,15.96,2.59,"8,315.61",89.42,0.64
801200,商业贸易,2016/12/1 0:00,5198.87,9.66,0.82,1.3652,50.43,2.61,16.23,2.44,"8,439.12",90.74,0.63
801200,商业贸易,2016/11/30 0:00,5156.7,10.38,0.12,1.4669,50.03,2.59,15.94,2.55,"8,360.16",89.89,0.64
801200,商业贸易,2016/11/29 0:00,5150.65,10.98,-1.06,1.5525,50,2.59,15.81,2.21,"8,344.04",90.7,0.64
801200,商业贸易,2016/11/28 0:00,5205.94,10.07,0,1.4242,50.55,2.62,15.99,2.32,"8,431.72",91.65,0.63
801200,商业贸易,2016/11/25 0:00,5206.04,11.15,0.29,1.5768,50.57,2.62,16.09,2.73,"8,437.29",91.71,0.63
801200,商业贸易,2016/11/24 0:00,5190.85,11.93,-0.03,1.6892,50.43,2.61,16.03,3.04,"8,400.07",91.31,0.64
801200,商业贸易,2016/11/23 0:00,5192.31,13.33,-0.27,1.8879,50.48,2.61,16.07,2.67,"8,405.48",91.36,0.64
801200,商业贸易,2016/11/22 0:00,5206.12,13.29,1.53,1.8815,50.62,2.62,16.06,2.91,"8,428.16",91.61,0.64
801200,商业贸易,2016/11/21 0:00,5127.87,10.73,0.46,1.5214,49.99,2.58,15.74,2.72,"8,295.85",90.17,0.65
801200,商业贸易,2016/11/18 0:00,5104.43,10.1,-0.19,1.4308,49.78,2.57,15.52,2.36,"8,247.98",89.65,0.65
801200,商业贸易,2016/11/17 0:00,5114.35,11.7,0.22,1.6589,49.88,2.57,15.46,2.63,"8,257.91",90.75,0.65
801200,商业贸易,2016/11/16 0:00,5103.29,12.42,0.09,1.7622,49.78,2.57,15.38,2.47,"8,241.90",90.57,0.65
801200,商业贸易,2016/11/15 0:00,5098.86,12.02,0.56,1.7061,49.5,2.56,14.91,2.31,"8,209.34",91.21,0.65
801200,商业贸易,2016/11/14 0:00,5070.35,14.58,-0.09,2.0701,49.23,2.55,14.79,2.26,"8,169.32",90.77,0.65
801200,商业贸易,2016/11/11 0:00,5074.88,12.33,0.21,1.7505,49.26,2.55,14.87,2.13,"8,176.90",90.85,0.65
801200,商业贸易,2016/11/10 0:00,5064.48,11.73,1.05,1.6645,49.15,2.54,14.83,2.27,"8,150.19",90.56,0.66
801200,商业贸易,2016/11/9 0:00,5011.95,15.02,-0.33,2.132,48.65,2.52,14.64,2.79,"8,066.88",89.63,0.66
801200,商业贸易,2016/11/8 0:00,5028.31,11.51,1.21,1.6333,48.81,2.52,14.72,2.81,"8,080.52",89.78,0.66
801200,商业贸易,2016/11/7 0:00,4968.14,8.16,0.15,1.1582,48.2,2.49,14.58,2.08,"7,972.82",88.59,0.67
801200,商业贸易,2016/11/4 0:00,4960.73,9.75,-0.62,1.3833,48.14,2.49,14.5,2.27,"7,960.72",88.45,0.67
801200,商业贸易,2016/11/3 0:00,4991.68,11.35,1.15,1.611,48.46,2.51,14.54,2.23,"8,003.53",88.93,0.67
801200,商业贸易,2016/11/2 0:00,4934.81,9.61,-0.57,1.3636,47.93,2.48,14.37,2.2,"7,915.00",87.94,0.68
801200,商业贸易,2016/11/1 0:00,4962.88,7.64,1.05,1.0847,48.21,2.49,14.43,2.03,"7,964.25",88.49,0.67
801200,商业贸易,2016/10/31 0:00,4911.47,6.87,-0.33,0.9744,50.58,2.45,14.25,1.98,"7,883.68",87.6,0.68
801200,商业贸易,2016/10/28 0:00,4927.6,8.54,-1.13,1.2127,50.75,2.5,14.3,2.13,"7,913.61",87.93,0.68
801200,商业贸易,2016/10/27 0:00,4983.79,7.76,0.07,1.1013,51.33,2.57,14.47,2.16,"8,006.51",88.96,0.67
801200,商业贸易,2016/10/26 0:00,4980.44,9.5,-0.05,1.3489,51.29,2.6,14.42,2.25,"8,002.42",88.92,0.67
801200,商业贸易,2016/10/25 0:00,4983.16,8.29,0.39,1.1766,51.32,2.6,14.48,2.26,"8,016.18",89.07,0.67
801200,商业贸易,2016/10/24 0:00,4963.89,8.62,1.05,1.2239,51.12,2.62,14.41,2.01,"7,974.90",88.61,0.67
801200,商业贸易,2016/10/21 0:00,4912.48,8.02,-0.7,1.1388,50.59,2.6,14.24,2.08,"7,889.62",87.66,0.68
801200,商业贸易,2016/10/20 0:00,4947.31,8.07,0.32,1.1493,50.95,2.62,14.67,2.42,"7,943.38",88.26,0.67
801200,商业贸易,2016/10/19 0:00,4931.46,9.07,0.05,1.2914,50.79,2.61,14.61,2.45,"7,914.95",87.94,0.67
801200,商业贸易,2016/10/18 0:00,4929.16,8.29,1.45,1.1797,50.78,2.62,14.54,2.14,"7,912.69",87.92,0.67
801200,商业贸易,2016/10/17 0:00,4858.89,9.04,-1.32,1.2874,50.05,2.58,14.32,2.43,"7,802.97",86.7,0.68
801200,商业贸易,2016/10/14 0:00,4923.76,8.7,-0.11,1.239,50.72,2.61,14.52,2.69,"7,905.50",87.84,0.67
801200,商业贸易,2016/10/13 0:00,4929.07,8.47,0.31,1.2055,50.78,2.62,14.54,2.49,"7,918.42",87.98,0.67
801200,商业贸易,2016/10/12 0:00,4913.84,7.68,0,1.0938,50.62,2.61,14.52,2.27,"7,900.18",87.78,0.67
801200,商业贸易,2016/10/11 0:00,4913.67,9.21,0.85,1.3104,50.61,2.61,14.52,2.63,"7,890.07",87.67,0.67
801200,商业贸易,2016/10/10 0:00,4872.45,8.51,1.56,1.2112,50.19,2.58,14.36,2.27,"7,822.19",86.91,0.68
801200,商业贸易,2016/9/30 0:00,4797.61,5.98,0.41,0.8508,49.42,2.55,14.13,2.49,"7,701.33",85.57,0.69
801200,商业贸易,2016/9/29 0:00,4777.86,6.12,0.44,0.8706,49.21,2.53,14.06,2.24,"7,671.03",85.23,0.69
801200,商业贸易,2016/9/28 0:00,4757.07,6.05,0.21,0.8618,48.96,2.54,13.99,2.24,"7,640.40",84.89,0.69
801200,商业贸易,2016/9/27 0:00,4746.88,6.23,1.11,0.8862,48.85,2.53,13.96,2.16,"7,619.46",84.66,0.7
801200,商业贸易,2016/9/26 0:00,4694.56,8.03,-2.21,1.1435,48.19,2.51,13.83,2.23,"7,537.20",83.75,0.71
801200,商业贸易,2016/9/23 0:00,4800.52,7.23,0.19,1.0293,49.27,2.58,14.15,2.26,"7,713.73",85.71,0.69
801200,商业贸易,2016/9/22 0:00,4791.48,7.12,0.7,1.0134,49.17,2.58,14.12,1.98,"7,698.22",85.54,0.69
801200,商业贸易,2016/9/21 0:00,4758.37,5.82,0.46,0.8281,48.5,2.54,14.04,2.01,"7,640.59",84.9,0.7
801200,商业贸易,2016/9/20 0:00,4736.64,5.1,-0.19,0.7254,48.28,2.53,13.96,1.6,"7,609.10",84.55,0.7
801200,商业贸易,2016/9/19 0:00,4745.7,6.13,1.25,0.8721,48.37,2.53,13.97,1.97,"7,622.31",84.69,0.7
801200,商业贸易,2016/9/14 0:00,4686.88,5.78,-0.35,0.8228,47.77,2.52,13.82,1.8,"7,521.56",83.57,0.71
801200,商业贸易,2016/9/13 0:00,4703.54,6.26,0.64,0.8906,47.94,2.53,13.88,1.82,"7,550.61",83.9,0.71
801200,商业贸易,2016/9/12 0:00,4673.47,9.78,-3.13,1.3928,47.64,2.52,13.79,2.13,"7,507.56",83.42,0.71
801200,商业贸易,2016/9/9 0:00,4824.52,8.12,-1.07,1.1617,49.18,2.6,14.28,2.06,"7,732.53",85.92,0.69
801200,商业贸易,2016/9/8 0:00,4876.68,7.56,0,1.0818,49.71,2.63,14.44,2.04,"7,822.94",86.92,0.68
801200,商业贸易,2016/9/7 0:00,4876.78,9.09,-0.13,1.3012,49.72,2.63,14.39,1.9,"7,825.81",86.95,0.68
801200,商业贸易,2016/9/6 0:00,4883.09,8.67,0.86,1.2408,49.78,2.63,14.45,1.95,"7,838.96",87.1,0.68
801200,商业贸易,2016/9/5 0:00,4841.45,7.42,0.36,1.0616,49.35,2.61,14.31,2.25,"7,767.30",86.3,0.69
801200,商业贸易,2016/9/2 0:00,4824.26,7.87,-0.05,1.1263,49.17,2.6,14.26,2.17,"7,745.72",86.06,0.69
801200,商业贸易,2016/9/1 0:00,4826.81,8.41,-1.06,1.201,49.2,2.6,14.3,2.34,"7,758.18",86.2,0.69
801200,商业贸易,2016/8/31 0:00,4878.52,7.72,0.33,1.1023,46.51,2.63,14.47,2.15,"7,848.60",87.21,0.68
