指数代码,指数名称,发布日期,收盘指数,成交量(亿股),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
801210,餐饮旅游,2012/4/5 0:00,2511.03,0.68,2.94,0.8554,39.77,3.47,12.68,0.55,761.17,26.25,0.57
801210,餐饮旅游,2012/3/30 0:00,2439.41,0.6,-0.89,0.752,38.65,3.37,12.33,0.62,739.88,25.51,0.59
801210,餐饮旅游,2012/3/29 0:00,2461.23,0.74,-0.73,0.9289,38.99,3.4,12.43,0.56,745.05,25.69,0.58
801210,餐饮旅游,2012/3/28 0:00,2479.39,0.9,-3.67,1.1333,39.73,3.42,12.52,0.61,752.38,25.94,0.58
801210,餐饮旅游,2012/3/27 0:00,2573.72,0.71,-0.08,0.8954,40.98,3.56,13,0.6,780.49,26.91,0.56
801210,餐饮旅游,2012/3/26 0:00,2575.83,0.66,0.66,0.8303,41.02,3.56,12.98,0.64,781.41,26.95,0.56
801210,餐饮旅游,2012/3/23 0:00,2558.85,0.85,-2.18,1.0683,40.54,3.54,12.92,0.66,776.6,26.78,0.56
801210,餐饮旅游,2012/3/22 0:00,2615.91,0.85,-0.69,1.0747,41.52,3.63,13.23,0.61,793.46,27.36,0.55
801210,餐饮旅游,2012/3/21 0:00,2634.04,1.24,-0.56,1.5667,42.53,3.64,13.36,0.71,798.77,27.54,0.55
801210,餐饮旅游,2012/3/20 0:00,2648.8,1.46,-1.95,1.8355,42.77,3.66,13.45,0.78,801.83,27.65,0.54
801210,餐饮旅游,2012/3/19 0:00,2701.47,1.98,2.29,2.4971,43.32,3.73,13.74,1.13,818.83,28.24,0.53
801210,餐饮旅游,2012/3/16 0:00,2640.88,1.24,3.33,1.557,42.35,3.65,13.45,0.71,798.6,27.54,0.55
801210,餐饮旅游,2012/3/15 0:00,2555.83,1.1,-0.14,1.3927,41.09,3.54,13.05,0.49,775.09,26.73,0.56
801210,餐饮旅游,2012/3/14 0:00,2559.36,1.59,-4.02,2.0043,41.15,3.54,13.05,0.49,776.95,26.79,0.56
801210,餐饮旅游,2012/3/13 0:00,2666.46,1.1,0.57,1.3917,42.87,3.69,13.63,0.56,810.25,27.94,0.54
801210,餐饮旅游,2012/3/12 0:00,2651.41,1.14,1.75,1.4378,42.62,3.67,13.54,0.68,805.6,27.78,0.54
801210,餐饮旅游,2012/3/9 0:00,2605.91,0.93,1.09,1.1699,41.94,3.6,13.27,0.53,792.24,27.32,0.55
801210,餐饮旅游,2012/3/8 0:00,2577.9,1.01,1.26,1.2763,41.41,3.56,13.15,0.57,784.42,27.05,0.56
801210,餐饮旅游,2012/3/7 0:00,2545.77,0.96,-0.15,1.2053,41.27,3.52,12.97,0.58,774.47,26.71,0.57
801210,餐饮旅游,2012/3/6 0:00,2549.63,0.93,-0.42,1.1753,41.34,3.53,13,0.52,776.38,26.77,0.56
801210,餐饮旅游,2012/3/5 0:00,2560.32,1.07,0.26,1.3536,41.62,3.54,13.04,0.56,781.4,26.94,0.56
801210,餐饮旅游,2012/3/2 0:00,2553.79,1.03,1.19,1.301,41.48,3.53,13,0.58,783.45,27.02,0.56
801210,餐饮旅游,2012/3/1 0:00,2523.86,0.79,0.89,0.9973,40.99,3.49,12.85,0.66,774.37,26.7,0.57
801210,餐饮旅游,2012/2/29 0:00,2501.63,0.87,-0.36,1.0928,40.63,3.46,12.7,0.51,766.79,26.44,0.57
801210,餐饮旅游,2012/2/28 0:00,2510.66,0.96,-0.45,1.2093,40.78,3.47,12.75,0.46,770.05,26.55,0.57
801210,餐饮旅游,2012/2/27 0:00,2522.03,1.38,0.3,1.7327,41.07,3.49,12.81,0.48,773.77,26.68,0.57
801210,餐饮旅游,2012/2/24 0:00,2514.47,1.16,1.18,1.4619,40.95,3.48,12.78,0.48,772,26.62,0.57
801210,餐饮旅游,2012/2/23 0:00,2485.04,0.89,-0.4,1.1148,40.47,3.44,12.65,0.44,762.81,26.3,0.57
801210,餐饮旅游,2012/2/22 0:00,2495.11,1.05,1.3,1.3169,40.39,3.45,12.69,0.47,765.33,26.39,0.57
801210,餐饮旅游,2012/2/21 0:00,2463.02,0.84,0.5,1.0568,39.87,3.41,12.53,0.56,756.46,26.08,0.58
801210,餐饮旅游,2012/2/20 0:00,2450.82,1.02,0.1,1.281,39.67,3.39,12.49,0.68,752.63,25.95,0.58
801210,餐饮旅游,2012/2/17 0:00,2448.32,1.38,1.39,1.7363,39.63,3.39,12.41,1.16,751.2,25.9,0.58
801210,餐饮旅游,2012/2/16 0:00,2414.69,1.01,-0.19,1.269,39.08,3.34,12.2,0.58,741.34,25.56,0.59
801210,餐饮旅游,2012/2/15 0:00,2419.19,1.07,1.16,1.3422,39.16,3.35,12.2,0.55,742.65,25.61,0.59
801210,餐饮旅游,2012/2/14 0:00,2391.38,1.03,0.99,1.2996,38.71,3.31,12.04,0.66,734.3,25.32,0.6
801210,餐饮旅游,2012/2/13 0:00,2367.91,0.7,0.65,0.88,38.33,3.28,11.97,0.44,726.95,25.07,0.6
801210,餐饮旅游,2012/2/10 0:00,2352.6,0.76,0.22,0.9558,38.08,3.26,11.86,0.47,722.62,24.92,0.61
801210,餐饮旅游,2012/2/9 0:00,2347.47,0.86,0.41,1.079,38,3.25,11.83,0.47,721.36,24.87,0.61
801210,餐饮旅游,2012/2/8 0:00,2337.91,0.75,1.71,0.9417,37.84,3.24,11.79,0.48,718.61,24.78,0.61
801210,餐饮旅游,2012/2/7 0:00,2298.6,0.58,-0.78,0.7274,37.21,3.18,11.59,0.53,707.07,24.38,0.62
801210,餐饮旅游,2012/2/6 0:00,2316.65,0.7,0.47,0.8839,37.5,3.21,11.7,0.49,711.6,24.54,0.62
801210,餐饮旅游,2012/2/3 0:00,2305.93,0.84,0.64,1.0503,37.32,3.19,11.63,0.58,708.84,24.44,0.62
801210,餐饮旅游,2012/2/2 0:00,2291.34,0.83,2.61,1.041,37.09,3.17,11.55,0.77,704.38,24.29,0.62
801210,餐饮旅游,2012/2/1 0:00,2233.07,0.47,-1.02,0.5849,36.14,3.09,11.27,0.47,686.74,23.68,0.64
801210,餐饮旅游,2012/1/31 0:00,2255.99,0.54,0.02,0.6804,36.52,3.12,11.36,0.62,693.78,23.92,0.63
801210,餐饮旅游,2012/1/30 0:00,2255.55,0.45,-0.26,0.5711,36.51,3.12,11.37,0.44,692.97,23.9,0.63
801210,餐饮旅游,2012/1/20 0:00,2261.5,0.61,1.79,0.7621,36.6,3.13,11.4,0.54,695.42,23.98,0.63
801210,餐饮旅游,2012/1/19 0:00,2221.77,0.72,0.72,0.9022,35.96,3.07,11.19,0.61,684.38,23.6,0.64
801210,餐饮旅游,2012/1/18 0:00,2205.85,0.77,-2.14,0.97,35.7,3.05,11.11,0.54,679.47,23.43,0.65
801210,餐饮旅游,2012/1/17 0:00,2254.12,0.73,4.6,0.9228,36.49,3.12,11.35,0.52,693.42,23.91,0.63
801210,餐饮旅游,2012/1/16 0:00,2154.99,0.56,-3.2,0.7003,34.88,2.98,10.85,0.62,663.41,22.88,0.66
801210,餐饮旅游,2012/1/13 0:00,2226.2,0.78,-3.37,0.9811,35.94,3.09,11.2,0.57,684.2,23.59,0.64
801210,餐饮旅游,2012/1/12 0:00,2303.81,0.72,-0.43,0.902,37.19,3.2,11.61,0.52,707.05,24.38,0.62
801210,餐饮旅游,2012/1/11 0:00,2313.65,0.86,0.05,1.0785,37.35,3.22,11.69,0.5,709.31,24.46,0.62
801210,餐饮旅游,2012/1/10 0:00,2312.43,0.99,3.71,1.2512,37.28,3.21,11.69,0.51,708.87,24.44,0.62
801210,餐饮旅游,2012/1/9 0:00,2229.66,0.61,3.43,0.7716,35.94,3.1,11.3,0.49,684.49,23.6,0.64
801210,餐饮旅游,2012/1/6 0:00,2155.66,0.45,-1.26,0.5682,34.75,3,10.96,0.6,662.06,22.83,0.66
801210,餐饮旅游,2012/1/5 0:00,2183.14,0.57,-4.24,0.7197,35.19,3.03,11.1,0.59,670.25,23.11,0.66
801210,餐饮旅游,2012/1/4 0:00,2279.88,0.52,-1.76,0.6522,36.75,3.17,11.56,0.57,699.2,24.11,0.63
801210,餐饮旅游,2011/12/30 0:00,2320.83,0.45,1.68,0.5705,37.41,3.22,11.77,0.47,710.26,24.49,0.62
801210,餐饮旅游,2011/12/29 0:00,2282.59,0.4,1.27,0.5017,36.8,3.17,11.57,0.52,698.84,24.1,0.63
801210,餐饮旅游,2011/12/28 0:00,2253.92,0.43,-0.7,0.5392,36.33,3.13,11.44,0.49,690.72,23.82,0.64
801210,餐饮旅游,2011/12/27 0:00,2269.84,0.4,-3.36,0.5078,36.59,3.15,11.55,0.49,696.24,24.01,0.63
801210,餐饮旅游,2011/12/26 0:00,2348.8,0.47,0.13,0.5893,37.86,3.26,11.95,0.59,718.56,24.78,0.61
801210,餐饮旅游,2011/12/23 0:00,2345.77,0.59,1.11,0.74,37.82,3.26,11.9,0.57,717.86,24.75,0.61
801210,餐饮旅游,2011/12/22 0:00,2320.01,0.58,-1.04,0.7265,36.53,3.22,11.79,0.51,710.36,24.5,0.62
801210,餐饮旅游,2011/12/21 0:00,2344.39,0.48,-1.75,0.6081,36.91,3.25,11.89,0.51,718.97,24.79,0.61
801210,餐饮旅游,2011/12/20 0:00,2386.23,0.51,-0.97,0.6426,37.58,3.31,12.08,0.53,731.7,25.23,0.6
801210,餐饮旅游,2011/12/19 0:00,2409.68,0.52,0.53,0.6498,37.95,3.34,12.16,0.5,736.76,25.41,0.59
801210,餐饮旅游,2011/12/16 0:00,2396.86,0.41,2.62,0.5187,37.74,3.32,12.12,0.39,734.28,25.32,0.6
801210,餐饮旅游,2011/12/15 0:00,2335.71,0.47,-1.45,0.5903,36.78,3.24,11.82,0.44,715.02,24.66,0.61
801210,餐饮旅游,2011/12/14 0:00,2370.04,0.44,-1.68,0.5495,37.32,3.29,11.94,0.54,725.78,25.03,0.6
801210,餐饮旅游,2011/12/13 0:00,2410.52,0.56,-3.71,0.6989,37.96,3.34,12.11,0.51,738.7,25.47,0.59
801210,餐饮旅游,2011/12/12 0:00,2503.41,0.29,-0.87,0.3682,39.42,3.47,12.5,0.47,768.32,26.49,0.57
801210,餐饮旅游,2011/12/9 0:00,2525.27,0.33,-0.79,0.4103,39.77,3.5,12.6,0.45,769.96,26.55,0.57
801210,餐饮旅游,2011/12/8 0:00,2545.33,0.44,0.27,0.5563,40.08,3.53,12.75,0.48,777.62,26.81,0.56
801210,餐饮旅游,2011/12/7 0:00,2538.54,0.4,-0.17,0.5004,39.98,3.52,12.75,0.58,769.15,26.52,0.56
801210,餐饮旅游,2011/12/6 0:00,2542.83,0.47,-0.4,0.5915,40.04,3.53,12.77,0.59,770,26.55,0.56
801210,餐饮旅游,2011/12/5 0:00,2553.07,0.55,-2.83,0.6948,40.21,3.54,12.81,0.62,773.19,26.66,0.56
801210,餐饮旅游,2011/12/2 0:00,2627.48,0.61,-2.07,0.7705,41.38,3.64,13.17,0.57,795.11,27.42,0.55
801210,餐饮旅游,2011/12/1 0:00,2683.07,0.87,1.38,1.0959,42.25,3.72,13.49,0.56,811.99,28,0.53
801210,餐饮旅游,2011/11/30 0:00,2646.57,0.85,-4.09,1.0709,41.68,3.67,13.33,0.67,800.18,27.59,0.54
801210,餐饮旅游,2011/11/29 0:00,2759.51,0.72,1.48,0.9174,43.46,3.83,13.85,0.75,834.97,28.79,0.52
801210,餐饮旅游,2011/11/28 0:00,2719.35,0.61,0.13,0.7716,42.82,3.77,13.69,0.72,822.76,28.37,0.53
801210,餐饮旅游,2011/11/25 0:00,2715.85,0.61,-1.4,0.7744,42.77,3.77,13.64,0.7,822.08,28.35,0.53
801210,餐饮旅游,2011/11/24 0:00,2754.28,0.67,0.6,0.8533,43.37,3.82,13.74,0.74,834.01,28.76,0.52
801210,餐饮旅游,2011/11/23 0:00,2737.84,0.85,0.52,1.1037,43.11,3.8,13.64,0.92,821.44,28.33,0.52
801210,餐饮旅游,2011/11/22 0:00,2723.7,0.73,1.21,0.9451,42.89,3.78,13.54,0.7,817.31,28.18,0.53
801210,餐饮旅游,2011/11/21 0:00,2691.02,0.55,0.28,0.7086,42.37,3.73,13.38,0.45,808.78,27.89,0.53
801210,餐饮旅游,2011/11/18 0:00,2683.41,0.89,-1.98,1.1553,42.25,3.72,13.34,0.59,807.58,27.85,0.53
801210,餐饮旅游,2011/11/17 0:00,2737.68,0.73,-0.02,0.9457,43.11,3.8,13.6,0.5,824.03,28.41,0.52
801210,餐饮旅游,2011/11/16 0:00,2738.17,1.27,-2.78,1.6376,43.11,3.8,13.59,0.64,825.41,28.46,0.52
801210,餐饮旅游,2011/11/15 0:00,2816.4,1.27,0.75,1.6372,44.35,3.9,13.99,0.7,847.79,29.23,0.51
801210,餐饮旅游,2011/11/14 0:00,2795.36,1.23,1.91,1.5849,44.01,3.88,13.91,0.65,842.04,29.04,0.51
801210,餐饮旅游,2011/11/11 0:00,2742.89,0.9,0.53,1.1581,43.19,3.8,13.67,0.74,826.33,28.49,0.52
801210,餐饮旅游,2011/11/10 0:00,2728.53,0.86,-0.56,1.11,42.96,3.78,13.6,0.61,821.77,28.34,0.53
801210,餐饮旅游,2011/11/9 0:00,2744.03,0.8,2.2,1.0306,43.2,3.8,13.7,0.61,825.9,28.48,0.52
801210,餐饮旅游,2011/11/8 0:00,2684.89,0.85,-1.28,1.0989,42.27,3.72,13.4,0.71,810.17,27.94,0.53
801210,餐饮旅游,2011/11/7 0:00,2719.84,0.81,-1.23,1.0461,42.82,3.77,13.55,0.59,819.02,28.24,0.53
801210,餐饮旅游,2011/11/4 0:00,2753.61,1.27,0.66,1.6396,43.35,3.82,13.7,0.68,828.78,28.58,0.52
801210,餐饮旅游,2011/11/3 0:00,2735.45,1.37,0.2,1.7697,43.07,3.79,13.63,0.54,822.49,28.36,0.52
801210,餐饮旅游,2011/11/2 0:00,2730.12,1.08,1.79,1.4002,42.99,3.79,13.59,0.6,819.31,28.25,0.53
801210,餐饮旅游,2011/11/1 0:00,2682.05,0.89,0.3,1.1443,42.23,3.72,13.33,0.57,806.91,27.82,0.54
801210,餐饮旅游,2011/10/31 0:00,2673.97,0.79,0.77,1.0171,47.53,3.71,13.31,0.51,805.15,27.76,0.54
801210,餐饮旅游,2011/10/28 0:00,2653.41,1,1.59,1.2856,47.16,3.71,13.23,0.54,800.75,27.61,0.54
801210,餐饮旅游,2011/10/27 0:00,2611.92,0.87,0.44,1.129,46.42,3.67,13.04,0.59,788.32,27.18,0.55
801210,餐饮旅游,2011/10/26 0:00,2600.46,1,0.91,1.288,46.22,3.68,12.99,0.58,785.61,27.09,0.55
801210,餐饮旅游,2011/10/25 0:00,2577.12,0.75,2.57,0.9625,45.81,3.65,12.87,0.51,778.45,26.84,0.56
801210,餐饮旅游,2011/10/24 0:00,2512.52,0.67,1.36,0.8677,44.66,3.56,12.55,0.6,758.72,26.16,0.57
801210,餐饮旅游,2011/10/21 0:00,2478.84,0.46,-0.85,0.5977,44.06,3.54,12.38,0.54,749.38,25.84,0.58
801210,餐饮旅游,2011/10/20 0:00,2499.97,0.6,-2.05,0.7691,44.43,3.57,12.45,0.56,757.43,26.12,0.57
801210,餐饮旅游,2011/10/19 0:00,2552.25,0.4,0.2,0.519,45.36,3.65,12.78,0.48,772.39,26.63,0.56
801210,餐饮旅游,2011/10/18 0:00,2547.09,0.58,-2.27,0.7485,45.27,3.64,12.78,0.49,770.7,26.58,0.56
801210,餐饮旅游,2011/10/17 0:00,2606.35,0.57,0.21,0.7426,46.33,3.72,13.04,0.53,790.03,27.24,0.55
801210,餐饮旅游,2011/10/14 0:00,2600.87,0.66,-0.12,0.8526,46.23,3.72,13,0.57,788.22,27.18,0.55
801210,餐饮旅游,2011/10/13 0:00,2604.06,0.76,1.25,0.9865,46.28,3.72,13.05,0.56,789.07,27.21,0.55
801210,餐饮旅游,2011/10/12 0:00,2571.93,0.78,3.48,1.0128,45.71,3.68,12.86,0.54,780.19,26.9,0.56
801210,餐饮旅游,2011/10/11 0:00,2485.47,0.58,0.1,0.7497,44.18,3.55,12.46,0.52,755.72,26.06,0.58
801210,餐饮旅游,2011/10/10 0:00,2483.04,0.38,-1.15,0.4971,44.13,3.55,12.44,0.56,754.51,26.02,0.58
801210,餐饮旅游,2011/9/30 0:00,2512,0.46,-0.68,0.6378,42.65,3.55,12.74,0.64,728.2,25.11,0.59
801210,餐饮旅游,2011/9/29 0:00,2529.15,0.64,-3.86,0.8856,42.94,3.57,12.81,0.66,732.42,25.26,0.59
801210,餐饮旅游,2011/9/28 0:00,2630.69,0.59,-1.86,0.8122,44.66,3.71,13.3,0.68,761.29,26.25,0.57
801210,餐饮旅游,2011/9/27 0:00,2680.58,0.54,-0.73,0.7447,45.51,3.78,13.57,0.61,773.91,26.69,0.56
801210,餐饮旅游,2011/9/26 0:00,2700.23,0.47,-0.9,0.6452,45.84,3.81,13.66,0.5,778.91,26.86,0.55
801210,餐饮旅游,2011/9/23 0:00,2724.79,0.54,-1,0.7545,46.26,3.85,13.78,0.51,786.93,27.14,0.55
801210,餐饮旅游,2011/9/22 0:00,2752.43,0.67,-2.65,0.9266,46.73,3.89,13.9,0.58,793.5,27.36,0.54
801210,餐饮旅游,2011/9/21 0:00,2827.44,0.77,2.75,1.0656,48,3.99,14.29,0.58,814.58,28.09,0.53
801210,餐饮旅游,2011/9/20 0:00,2751.82,0.57,0.57,0.7848,46.72,3.89,13.91,0.75,793.22,27.35,0.54
801210,餐饮旅游,2011/9/19 0:00,2736.1,0.52,-1.95,0.7276,46.45,3.86,13.82,0.68,787.67,27.16,0.55
801210,餐饮旅游,2011/9/16 0:00,2790.6,0.48,-0.17,0.6698,47.38,3.94,14.11,0.6,803.16,27.7,0.53
801210,餐饮旅游,2011/9/15 0:00,2795.25,0.56,-0.3,0.7792,47.46,3.95,14.13,0.64,806.42,27.81,0.53
801210,餐饮旅游,2011/9/14 0:00,2803.7,0.58,0.98,0.7994,47.6,3.96,14.16,0.62,809.09,27.9,0.53
801210,餐饮旅游,2011/9/13 0:00,2776.43,0.63,-1.78,0.8756,47.14,3.92,14.03,0.7,801.9,27.65,0.54
801210,餐饮旅游,2011/9/9 0:00,2826.84,0.48,-0.78,0.6708,47.99,3.99,14.27,0.59,816.42,28.15,0.53
801210,餐饮旅游,2011/9/8 0:00,2849.12,0.56,-0.86,0.7724,48.37,4.02,14.35,0.64,820.94,28.31,0.52
801210,餐饮旅游,2011/9/7 0:00,2873.87,0.73,3.58,1.0134,48.79,4.06,14.48,0.79,828.8,28.58,0.52
801210,餐饮旅游,2011/9/6 0:00,2774.41,0.47,-0.16,0.652,47.1,3.92,13.97,0.62,797.49,27.5,0.54
801210,餐饮旅游,2011/9/5 0:00,2778.82,0.61,-3.38,0.8511,47.18,3.92,14.02,0.75,799.82,27.58,0.54
801210,餐饮旅游,2011/9/2 0:00,2875.89,0.73,-1.07,1.0098,48.82,4.06,14.51,0.8,827.49,28.53,0.52
801210,餐饮旅游,2011/9/1 0:00,2906.94,1.08,0,1.504,49.35,4.1,14.67,1.04,835.92,28.82,0.51
801210,餐饮旅游,2011/8/31 0:00,2907.08,0.63,0.44,0.8743,53.66,4.11,14.7,0.73,836.08,28.83,0.51
801210,餐饮旅游,2011/8/30 0:00,2894.24,1,-1.21,1.3892,53.43,4.09,14.64,0.92,831.76,28.68,0.52
801210,餐饮旅游,2011/8/29 0:00,2929.62,1.12,0.64,1.5547,54.08,4.13,14.86,1.05,838.56,28.92,0.51
801210,餐饮旅游,2011/8/26 0:00,2911,1.04,1.12,1.4357,53.74,4.14,14.81,0.9,833.78,28.75,0.51
801210,餐饮旅游,2011/8/25 0:00,2878.62,0.94,0.64,1.308,53.14,4.09,14.64,0.68,824.52,28.43,0.52
801210,餐饮旅游,2011/8/24 0:00,2860.37,0.96,1.03,1.3321,52.8,4.07,14.54,0.93,816.88,28.17,0.52
801210,餐饮旅游,2011/8/23 0:00,2831.21,0.63,1.39,0.8746,52.22,4.02,14.37,0.72,809.67,27.92,0.53
801210,餐饮旅游,2011/8/22 0:00,2792.34,0.68,-1.24,0.9466,51.5,3.97,14.16,0.79,798.28,27.53,0.54
801210,餐饮旅游,2011/8/19 0:00,2827.35,0.89,-0.01,1.2244,52.14,4.02,14.24,0.86,805.93,27.79,0.53
801210,餐饮旅游,2011/8/18 0:00,2827.67,0.89,-0.66,1.2304,52.15,4.03,14.27,0.83,807.25,27.84,0.53
801210,餐饮旅游,2011/8/17 0:00,2846.56,0.74,0.28,1.0225,52.5,4.01,14.36,0.67,813.95,28.07,0.53
801210,餐饮旅游,2011/8/16 0:00,2838.72,0.77,-1,1.0619,52.35,4,14.34,0.62,812.17,28.01,0.53
801210,餐饮旅游,2011/8/15 0:00,2867.41,1.03,1.47,1.4248,52.88,4.05,14.49,0.85,819.85,28.27,0.52
801210,餐饮旅游,2011/8/12 0:00,2825.74,1.06,0.89,1.4605,52.11,3.99,14.25,0.7,808.07,27.86,0.53
801210,餐饮旅游,2011/8/11 0:00,2800.86,1.23,4.47,,51.66,3.96,14.13,0.87,,,0.53
801210,餐饮旅游,2011/8/10 0:00,2680.95,0.78,1,1.0822,49.44,3.79,13.55,0.49,770.02,26.55,0.56
801210,餐饮旅游,2011/8/9 0:00,2654.43,0.85,-0.55,1.1737,48.95,3.76,13.4,0.49,762.25,26.28,0.56
801210,餐饮旅游,2011/8/8 0:00,2669.19,1.05,-5.05,1.4559,49.23,3.78,13.46,0.58,767.43,26.46,0.56
801210,餐饮旅游,2011/8/5 0:00,2811.01,0.82,-0.99,1.1337,51.84,3.98,14.19,0.65,809.52,27.91,0.53
801210,餐饮旅游,2011/8/4 0:00,2839.17,0.61,0.91,0.8444,52.86,4.02,14.38,0.59,818.98,28.24,0.5
801210,餐饮旅游,2011/8/3 0:00,2813.61,0.57,-0.31,0.7859,52.38,3.99,14.3,0.5,812.26,28.01,0.5
801210,餐饮旅游,2011/8/2 0:00,2822.34,0.75,-0.62,1.0433,52.55,4,14.32,0.63,814.38,28.08,0.5
801210,餐饮旅游,2011/8/1 0:00,2839.95,0.66,0.09,0.9137,52.87,4.02,14.43,0.67,820.26,28.28,0.5
801210,餐饮旅游,2011/7/29 0:00,2837.45,0.97,-0.16,1.3454,52.83,4.03,14.41,0.86,820.17,28.28,0.5
801210,餐饮旅游,2011/7/28 0:00,2842,0.8,-0.02,1.0999,52.91,4.03,14.48,0.61,820.7,28.3,0.5
801210,餐饮旅游,2011/7/27 0:00,2842.57,0.97,1.73,1.3444,52.92,4.03,14.43,0.67,821.28,28.32,0.53
801210,餐饮旅游,2011/7/26 0:00,2794.29,0.72,0.24,0.9975,52.02,3.96,14.2,0.62,807.98,27.86,0.54
801210,餐饮旅游,2011/7/25 0:00,2787.6,1.2,-3.24,1.6575,51.9,3.96,14.14,0.66,806.38,27.81,0.54
801210,餐饮旅游,2011/7/22 0:00,2880.9,1.27,1.32,1.7495,53.64,4.09,14.56,0.95,832.42,28.7,0.52
801210,餐饮旅游,2011/7/21 0:00,2843.31,0.96,-0.53,1.327,52.94,4.04,14.41,0.61,823.32,28.39,0.53
801210,餐饮旅游,2011/7/20 0:00,2858.48,0.9,0.15,1.2408,53.22,4.06,14.47,0.57,828.15,28.56,0.53
801210,餐饮旅游,2011/7/19 0:00,2854.18,0.85,-1.33,1.1702,53.14,4.06,14.47,0.56,827.34,28.53,0.53
801210,餐饮旅游,2011/7/18 0:00,2892.59,0.93,-0.23,1.2917,53.85,4.09,14.64,0.51,837.56,28.88,0.41
801210,餐饮旅游,2011/7/15 0:00,2899.39,1.23,1.03,1.7074,53.98,4.1,14.68,0.67,838.61,28.92,0.38
801210,餐饮旅游,2011/7/14 0:00,2869.79,1.14,1.52,1.5801,53.43,4.06,14.52,0.59,830.26,28.63,0.38
801210,餐饮旅游,2011/7/13 0:00,2826.8,0.89,1.63,1.2307,52.63,4,14.29,0.48,818.09,28.21,0.39
801210,餐饮旅游,2011/7/12 0:00,2781.57,1.1,-1.61,1.5156,51.79,3.93,14.06,0.58,804.84,27.75,0.39
801210,餐饮旅游,2011/7/11 0:00,2827.2,0.94,0.76,1.2952,52.64,4,14.34,0.55,818.35,28.22,0.38
801210,餐饮旅游,2011/7/8 0:00,2805.79,0.75,0.21,1.0311,52.24,3.95,14.25,0.49,813.93,28.07,0.29
801210,餐饮旅游,2011/7/7 0:00,2800.02,1.04,0.06,1.4326,52.13,3.94,14.21,0.5,812.66,28.02,0.29
801210,餐饮旅游,2011/7/6 0:00,2798.45,0.98,0.14,1.3527,52.1,3.94,14.17,0.57,811.93,28,0.29
801210,餐饮旅游,2011/7/5 0:00,2794.54,1.07,0.76,1.4844,52.03,3.94,14.18,0.57,812.05,28,0.29
801210,餐饮旅游,2011/7/4 0:00,2773.33,1.12,2.39,1.5464,51.63,3.91,14.07,0.52,806.2,27.8,0.29
801210,餐饮旅游,2011/7/1 0:00,2708.52,0.96,0.46,1.3266,50.43,3.81,13.76,0.59,787.99,27.17,0.3
801210,餐饮旅游,2011/6/30 0:00,2696.16,0.79,1.99,1.0923,50.2,3.8,13.74,0.55,784.05,27.04,0.3
801210,餐饮旅游,2011/6/29 0:00,2643.51,0.7,-1.66,0.9638,49.22,3.72,13.47,0.47,770.19,26.56,0.31
801210,餐饮旅游,2011/6/28 0:00,2688.04,0.78,-0.41,1.0766,50.05,3.79,13.67,0.51,782.95,27,0.3
801210,餐饮旅游,2011/6/27 0:00,2699.09,0.97,1.52,1.3392,50.25,3.8,13.74,0.6,785.49,27.09,0.3
801210,餐饮旅游,2011/6/24 0:00,2658.8,1.04,2.34,1.4418,49.5,3.74,13.55,0.5,774.38,26.7,0.42
801210,餐饮旅游,2011/6/23 0:00,2597.94,0.64,1.69,0.8819,48.37,3.66,13.28,0.6,756.05,26.07,0.43
801210,餐饮旅游,2011/6/22 0:00,2554.7,0.53,-0.19,0.7346,47.56,3.6,13.03,0.73,738.06,25.45,0.43
801210,餐饮旅游,2011/6/21 0:00,2559.6,0.6,1.8,0.8328,47.65,3.6,13.04,0.65,739.74,25.51,0.4
801210,餐饮旅游,2011/6/20 0:00,2514.25,0.57,-1.3,0.7894,46.81,3.54,12.79,0.62,726.68,25.06,0.41
801210,餐饮旅游,2011/6/17 0:00,2547.26,0.54,-1.9,0.7461,47.43,3.58,12.9,0.58,736.66,25.4,0.4
801210,餐饮旅游,2011/6/16 0:00,2596.59,0.64,-2.69,0.8948,48.34,3.65,13.12,0.69,750.13,25.87,0.39
801210,餐饮旅游,2011/6/15 0:00,2668.42,0.67,-0.97,0.9276,49.68,3.75,13.5,0.65,771.43,26.6,0.38
801210,餐饮旅游,2011/6/14 0:00,2694.62,0.76,1.11,1.0575,50.17,3.79,13.6,0.63,778.59,26.85,0.37
801210,餐饮旅游,2011/6/13 0:00,2664.93,0.69,-0.65,0.9675,49.62,3.75,13.46,0.83,769.67,26.54,0.38
801210,餐饮旅游,2011/6/10 0:00,2682.36,0.71,0.34,0.9917,49.94,3.77,13.54,0.67,774.78,26.72,0.47
801210,餐饮旅游,2011/6/9 0:00,2673.32,0.8,-2.32,1.1201,49.77,3.76,13.51,0.73,772.76,26.65,0.47
801210,餐饮旅游,2011/6/8 0:00,2736.74,0.9,0.75,1.2543,50.95,3.85,13.8,0.8,790.11,27.25,0.46
801210,餐饮旅游,2011/6/7 0:00,2716.34,0.76,1.06,1.0559,50.57,3.82,13.68,0.77,784.28,27.04,0.46
801210,餐饮旅游,2011/6/3 0:00,2687.72,0.67,1.24,0.9276,49.96,3.78,13.53,0.6,774.96,26.72,0.47
801210,餐饮旅游,2011/6/2 0:00,2654.81,0.65,-1.07,0.9019,49.35,3.73,13.34,0.51,765.95,26.41,0.42
