secID,tradeDate,ticker,ChgPct,Close,DownPct,MA5,MA10,MA20,MA60,MA120,MACD,DIFF,DEA,PB1,PB2,PE1,PE2,RSI12,TurnoverValue,TurnoverVol,UpPct,updateTime
000300.ZICN,20120620,300,-0.235,2552.61,48.6667,2564.182,2556.647,2579.145,2587.3867,2544.581,-0.8235,-13.6705,-13.2588,1.6537,2.889,10.8734,33.2272,44.0616,33573669769,2985063900,41.6667,2016/11/16 17:37
000300.ZICN,20120621,300,-1.584,2512.18,85,2554.534,2553.647,2574.991,2586.194,2545.7069,-6.0381,-17.0326,-14.0136,1.6311,2.8387,10.7251,32.6102,37.1656,38607959039,3539673200,10.6667,2016/11/16 17:37
000300.ZICN,20120625,300,-2.216,2456.51,86.3333,2532.226,2546.866,2569.1615,2584.5868,2546.6853,-15.84,-23.9136,-15.9936,1.6004,2.758,10.5232,31.7157,30.0912,42503507171,4010673500,8.6667,2016/11/16 17:37
000300.ZICN,20120626,300,-0.065,2454.91,40.6667,2506.966,2536.531,2561.173,2582.9113,2547.6318,-21.0659,-29.1597,-18.6268,1.5991,2.759,10.5146,31.6981,29.9127,33896511717,3173400800,51,2016/11/16 17:37
000300.ZICN,20120627,300,-0.314,2447.19,66.3333,2484.68,2527.233,2550.99,2581.2455,2548.3655,-23.8827,-33.5535,-21.6121,1.5965,2.7495,10.497,31.523,29.0069,31437597414,3000755300,25.6667,2016/11/16 17:37
000300.ZICN,20120628,300,-0.877,2425.72,76.3333,2459.302,2511.742,2540.1635,2580.4258,2549.1157,-26.7426,-38.3263,-24.955,1.584,2.7219,10.4153,31.0885,26.5662,34418793210,3054311300,17.3333,2016/11/16 17:37
000300.ZICN,20120629,300,1.48,2461.61,13.3333,2449.188,2501.861,2531.642,2580.734,2550.4205,-22.0973,-38.7658,-27.7171,1.604,2.7589,10.5467,31.5462,36.335,40976538386,3799494100,81.3333,2016/11/16 17:37
000300.ZICN,20120702,300,0.147,2465.23,42,2450.932,2491.579,2523.254,2580.9063,2551.7314,-17.06,-38.3796,-29.8496,1.6223,2.8738,10.6867,31.7118,37.2535,45651476527,4051007800,53.3333,2016/11/16 17:38
000300.ZICN,20120703,300,0.142,2468.72,45.3333,2453.694,2480.33,2518.739,2580.1712,2553.0428,-12.0187,-37.3613,-31.352,1.6246,2.8752,10.7017,31.7104,38.1913,45004653879,3869335400,44.6667,2016/11/16 17:38
000300.ZICN,20120704,300,-0.154,2464.91,48,2457.238,2470.959,2514.0425,2579.2558,2554.0358,-8.1434,-36.4416,-32.3699,1.6235,2.8644,10.6948,31.5781,37.5234,37837659888,3445214200,46.6667,2016/11/16 17:38
000300.ZICN,20120705,300,-1.401,2430.37,83.6667,2458.168,2458.735,2507.691,2578.1763,2555.1327,-9.1059,-38.0611,-33.5081,1.6092,2.8113,10.6007,30.8805,31.9904,35946204421,3472614500,13,2016/11/16 17:38
000300.ZICN,20120706,300,1.738,2472.61,10,2460.368,2454.778,2504.2125,2577.3902,2556.7679,-3.2296,-35.5266,-33.9118,1.6246,2.8737,10.7017,31.5691,43.1699,56601778899,4961060500,87,2016/11/16 17:38
000300.ZICN,20120709,300,-2.288,2416.03,85.6667,2450.528,2450.73,2498.798,2575.6568,2557.8132,-5.9803,-37.6495,-34.6594,1.5886,2.812,10.4649,30.8512,34.8087,54601732513,4922330200,12,2016/11/16 17:38
000300.ZICN,20120710,300,-0.386,2406.7,56,2438.124,2445.909,2491.22,2572.928,2558.1309,-7.9499,-39.628,-35.6531,1.586,2.7919,10.4478,30.6588,33.6368,38539025245,3554998400,39.6667,2016/11/16 17:38
000300.ZICN,20120711,300,0.784,2425.57,20.6667,2430.256,2443.747,2485.49,2570.3467,2557.9495,-5.709,-39.2212,-36.3667,1.5953,2.8166,10.5091,31.1884,38.2257,39851892244,3762431200,74.3333,2016/11/16 17:38
000300.ZICN,20120712,300,0.973,2449.18,20.6667,2434.018,2446.093,2478.9175,2568.2657,2558.0627,-0.3286,-36.5721,-36.4078,1.6018,2.8578,10.5519,31.6424,43.5533,65137536868,5671769100,75,2016/11/16 17:38
000300.ZICN,20120713,300,0.059,2450.63,59.3333,2429.622,2444.995,2473.428,2566.7448,2558.1912,3.9098,-33.9642,-35.9191,1.6041,2.8452,10.5668,31.5075,43.8776,42013581196,3672525600,34.6667,2016/11/16 17:38
000300.ZICN,20120716,300,-2.077,2399.73,91,2426.362,2438.445,2465.012,2563.4087,2558.2362,0.5197,-35.5942,-35.8541,1.5818,2.7696,10.4202,30.6111,35.9652,45844882072,4277187000,7.3333,2016/11/16 17:38
000300.ZICN,20120717,300,0.603,2414.2,22.6667,2427.862,2432.993,2456.6615,2560.3778,2558.8075,0.8683,-35.3114,-35.7456,1.5905,2.7808,10.4775,30.8045,39.3567,38285441648,3342432900,72.6667,2016/11/16 17:38
000300.ZICN,20120718,300,0.005,2414.33,30.3333,2425.614,2427.935,2449.447,2556.8362,2558.4219,1.7096,-34.6771,-35.5319,1.5927,2.7899,10.4918,31.0218,39.3881,44325492550,4175178800,65.3333,2016/11/16 17:38
000300.ZICN,20120719,300,0.414,2424.32,32.3333,2420.642,2427.33,2443.0325,2553.8077,2558.4397,4.0703,-32.988,-35.0231,1.6014,2.8058,10.5492,31.2018,41.9144,47704038961,4694905200,61,2016/11/16 17:38
000300.ZICN,20120720,300,-1.067,2398.45,79.3333,2410.206,2419.914,2437.346,2550.3675,2557.8572,2.6732,-33.3524,-34.6889,1.5875,2.7819,10.4584,30.9346,37.4991,36683623955,3761975400,16.6667,2016/11/16 17:38
000300.ZICN,20120723,300,-1.377,2365.43,75.6667,2403.346,2414.854,2432.792,2546.0248,2556.7018,-1.9246,-35.8918,-34.9295,1.5659,2.7534,10.316,30.6173,32.7023,33178928582,3239036900,20.6667,2016/11/16 17:38
000300.ZICN,20120724,300,0.446,2375.99,28.6667,2395.704,2411.783,2428.846,2541.7667,2555.9957,-2.7209,-36.6301,-35.2696,1.5679,2.7672,10.3289,30.7855,35.5773,31149105846,3031007900,64.6667,2016/11/16 17:38
000300.ZICN,20120725,300,-0.67,2360.08,74.6667,2384.854,2405.234,2424.4905,2537.3322,2555.1276,-4.4649,-38.0602,-35.8277,1.5608,2.7447,10.2824,30.5001,33.2431,25730598144,2489650100,18.6667,2016/11/16 17:38
000300.ZICN,20120726,300,-0.534,2347.48,59.6667,2369.486,2395.064,2420.5785,2531.7322,2554.4483,-6.2788,-39.752,-36.6126,1.5545,2.7289,10.241,30.2833,31.4599,31326395007,3131409400,32.6667,2016/11/16 17:38
000300.ZICN,20120727,300,0.069,2349.1,41,2359.616,2384.911,2414.953,2526.0253,2553.3056,-6.2123,-40.4953,-37.3891,1.5589,2.719,10.2698,30.1305,31.9717,33048182067,3109052500,54.6667,2016/11/16 17:38
000300.ZICN,20120730,300,-0.567,2335.79,69.3333,2353.688,2378.517,2408.481,2519.6907,2551.8864,-6.862,-41.6779,-38.2469,1.5503,2.6861,10.2136,29.6781,29.966,29907972257,3048485100,26.6667,2016/11/16 17:38
000300.ZICN,20120731,300,-0.123,2332.92,63.3333,2345.074,2370.389,2401.691,2513.2765,2550.4581,-6.5785,-42.3585,-39.0692,1.5524,2.645,10.2271,29.2709,29.5302,31196332451,3209972300,33.6667,2016/11/16 17:38
000300.ZICN,20120801,300,1.103,2358.65,9,2344.788,2364.821,2396.378,2507.4355,2549.6306,-2.0595,-40.3564,-39.3266,1.5658,2.6842,10.313,29.6988,38.3049,31277764382,3142084800,87,2016/11/16 17:38
000300.ZICN,20120802,300,-1.008,2334.88,73.3333,2342.268,2355.877,2391.6035,2502.0583,2548.0193,-1.4359,-40.2241,-39.5061,1.5558,2.6624,10.2471,29.4245,34.034,29751166648,3151615900,23.3333,2016/11/16 17:38
000300.ZICN,20120803,300,0.807,2353.73,10,2343.194,2351.405,2385.6595,2497.0003,2546.5568,2.1564,-38.1583,-39.2366,1.5674,2.7042,10.3228,29.875,39.8371,31106947335,2976978500,84.6667,2016/11/16 17:38
000300.ZICN,20120806,300,1.354,2385.61,6,2353.158,2353.423,2384.1385,2492.812,2545.3234,9.0795,-33.5619,-38.1016,1.58,2.7582,10.4071,30.4931,48.2384,43686686303,4182066500,90.6667,2016/11/16 17:38
000300.ZICN,20120807,300,0.137,2388.87,39.3333,2364.348,2354.711,2383.247,2489.0343,2544.1308,14.0536,-29.3182,-36.3449,1.5791,2.7839,10.3991,30.9735,49.0324,40403711505,3828548900,54.3333,2016/11/16 17:38
000300.ZICN,20120808,300,0.039,2389.79,49.6667,2370.576,2357.682,2381.458,2485.2413,2543.0283,17.2146,-25.5858,-34.1931,1.5829,2.7842,10.4287,31.0278,49.2719,41340862162,3781045100,45.3333,2016/11/16 17:38
000300.ZICN,20120809,300,0.917,2411.7,16,2385.94,2364.104,2379.584,2482.5257,2541.8791,21.7135,-20.6222,-31.4789,1.5923,2.8235,10.4888,31.2336,54.7922,43256096919,3565895100,79.3333,2016/11/16 17:38
000300.ZICN,20120810,300,-0.496,2399.75,62.3333,2395.144,2369.169,2377.04,2478.9558,2540.7431,22.4437,-17.4516,-28.6735,1.5862,2.8046,10.4329,31.3059,51.4603,40699222527,3470299500,33,2016/11/16 17:38
000300.ZICN,20120813,300,-1.993,2351.93,85.3333,2388.408,2370.783,2374.65,2475.2552,2539.2002,16.1442,-18.5833,-26.6554,1.5656,2.7572,10.299,30.6176,40.665,46249676189,4478354600,11.6667,2016/11/16 17:38
000300.ZICN,20120814,300,0.216,2357.01,35,2382.036,2373.192,2371.7905,2471.4182,2537.6694,12.4839,-18.853,-25.095,1.5679,2.7622,10.3178,30.7885,42.0733,42404687531,3985006600,58.3333,2016/11/16 17:38
000300.ZICN,20120815,300,-1.078,2331.61,83,2370.4,2370.488,2367.6545,2466.4863,2535.7458,6.7509,-20.8757,-24.2511,1.5515,2.7322,10.2143,30.5203,37.2509,30332554840,3058017600,14.3333,2016/11/16 17:38
000300.ZICN,20120816,300,-0.512,2319.67,62,2351.994,2368.967,2362.422,2461.5332,2533.4307,1.7219,-23.1749,-24.0359,1.546,2.7067,10.1743,30.3683,35.1829,27076003542,2590290500,29,2016/11/16 17:38
000300.ZICN,20120817,300,-0.267,2313.47,46,2334.738,2364.941,2358.173,2456.8367,2530.9909,-1.8736,-25.2068,-24.2701,1.5451,2.6993,10.168,30.4057,34.1102,28629966797,2606571700,43.6667,2016/11/16 17:38
000300.ZICN,20120820,300,-0.505,2301.78,64.6667,2324.708,2356.558,2354.9905,2452.3147,2528.1057,-5.0784,-27.4441,-24.9049,1.5378,2.6956,10.1235,30.4367,32.0973,27174816852,2740203300,30.6667,2016/11/16 17:38
000300.ZICN,20120821,300,0.518,2313.7,15.3333,2316.046,2349.041,2351.876,2447.2983,2525.2484,-4.8454,-27.9333,-25.5105,1.5428,2.729,10.161,30.9671,36.2801,34757869338,3489510000,81,2016/11/16 17:38
000300.ZICN,20120822,300,-0.783,2295.58,79.6667,2308.84,2339.62,2348.651,2441.3772,2522.1911,-6.293,-29.4437,-26.2972,1.5347,2.7005,10.1143,30.6492,32.9175,31547519179,3170841200,17.6667,2016/11/16 17:38
000300.ZICN,20120823,300,0.288,2302.19,28.6667,2305.344,2328.669,2346.3865,2435.7095,2519.4248,-5.5472,-29.7642,-26.9906,1.5385,2.7174,10.1435,30.954,35.3037,33789603948,3133534200,62.3333,2016/11/16 17:38
000300.ZICN,20120824,300,-1.152,2275.67,85.3333,2297.784,2316.261,2342.715,2429.77,2516.4442,-7.6818,-31.7917,-27.9508,1.5262,2.6661,10.0754,31.1304,30.5477,32986336544,3186959100,11.6667,2016/11/16 17:38
000300.ZICN,20120827,300,-2.086,2228.2,86,2283.068,2303.888,2337.3355,2423.0235,2512.6798,-14.1662,-36.8046,-29.7216,1.5018,2.5954,9.9202,30.1762,24.1854,35384156112,3738619100,10.6667,2016/11/16 17:38
000300.ZICN,20120828,300,0.458,2238.41,30.6667,2268.01,2292.028,2332.61,2417.68,2509.1442,-15.6428,-39.4983,-31.6769,1.5131,2.6023,9.9711,30.6303,27.7177,30331076332,3377361500,65.3333,2016/11/16 17:38
000300.ZICN,20120829,300,-1.054,2214.81,77.6667,2251.856,2280.348,2325.418,2411.9462,2505.7588,-18.1829,-43.0412,-33.9498,1.4973,2.5725,9.9034,30.2655,24.8037,27396186648,2901064800,20,2016/11/16 17:38
000300.ZICN,20120830,300,-0.155,2211.37,57.6667,2233.692,2269.518,2319.2425,2406.179,2502.4952,-18.6418,-45.6009,-36.28,1.5,2.5426,9.8842,30.7692,24.3958,33867206099,3549131000,36.3333,2016/11/16 17:38
000300.ZICN,20120831,300,-0.294,2204.86,55,2219.53,2258.657,2311.799,2400.557,2498.9042,-18.1216,-47.606,-38.5452,1.4931,2.5469,9.8332,30.7001,23.5949,23340891008,2596498600,37,2016/11/16 17:38
000300.ZICN,20120903,300,1.066,2228.36,16,2219.562,2251.315,2303.9365,2395.6243,2495.2713,-13.1434,-46.7598,-40.1881,1.4996,2.5888,9.8759,31.0713,32.3423,35299176728,3854859200,79.3333,2016/11/16 17:38
000300.ZICN,20120904,300,-1.075,2204.4,86.3333,2212.76,2240.385,2294.713,2389.7267,2491.5213,-11.6595,-47.4753,-41.6455,1.4862,2.5586,9.7879,30.6346,28.6891,33220203922,3485268800,9.6667,2016/11/16 17:38
000300.ZICN,20120905,300,-0.205,2199.87,50,2209.772,2230.814,2285.217,2384.055,2487.5113,-9.937,-47.8562,-42.8877,1.4795,2.5659,9.7438,30.6983,28.0359,30445168179,3475182400,46.3333,2016/11/16 17:38
000300.ZICN,20120906,300,0.816,2217.82,12.6667,2211.062,2222.377,2275.523,2378.0082,2484.284,-5.2634,-46.1773,-43.5456,1.4885,2.5872,9.8028,31.0453,34.4837,26873315868,3169588400,82.3333,2016/11/16 17:38
000300.ZICN,20120907,300,4.48,2317.17,0,2233.524,2226.527,2271.394,2373.954,2482.0476,11.4163,-36.4104,-42.1185,1.5459,2.7044,10.1809,32.6791,57.4843,84302249171,9452976400,99,2016/11/16 17:38
000300.ZICN,20120910,300,0.41,2326.66,30,2253.184,2236.373,2270.1305,2369.9308,2479.5738,23.2517,-27.5863,-39.2121,1.5489,2.7256,10.201,33.1228,58.9848,63252038538,6533055400,63.6667,2016/11/16 17:38
000300.ZICN,20120911,300,-0.635,2311.89,69.6667,2274.682,2243.721,2267.8745,2365.4422,2476.9228,28.2807,-21.5366,-35.677,1.5378,2.7192,10.1275,33.0035,55.6502,43389766043,4626071900,26.6667,2016/11/16 17:38
000300.ZICN,20120912,300,0.354,2320.07,31,2298.722,2254.247,2267.2975,2361.4663,2474.7197,31.6449,-15.8989,-31.7214,1.5399,2.7358,10.1419,33.206,57.1149,46485174475,4962251800,63.3333,2016/11/16 17:38
000300.ZICN,20120913,300,-0.931,2298.46,83,2314.85,2262.956,2266.237,2357.2305,2472.3086,29.9148,-13.0246,-27.982,1.5301,2.7028,10.0771,32.7533,52.151,38023998305,4204984900,12.6667,2016/11/16 17:38
000300.ZICN,20120914,300,0.743,2315.54,28,2314.524,2274.024,2266.3405,2353.9532,2470.0736,29.9525,-9.2617,-24.238,1.542,2.7165,10.1552,32.9505,55.4867,55438612876,6157181400,63.6667,2016/11/16 17:38
000300.ZICN,20120917,300,-2.455,2258.7,95,2300.932,2277.058,2264.1865,2350.6563,2467.6216,21.5931,-10.7423,-21.5388,1.5114,2.6458,9.9542,31.9937,44.2799,43753169666,4898473400,3.6667,2016/11/16 17:38
000300.ZICN,20120918,300,-1.039,2235.23,78.3333,2285.6,2280.141,2260.263,2346.995,2464.9532,12.6188,-13.6521,-19.9615,1.4955,2.6176,9.8491,31.6707,40.5874,30171497189,3322869600,18.6667,2016/11/16 17:38
000300.ZICN,20120919,300,0.492,2246.23,23.3333,2270.832,2284.777,2257.7955,2343.6457,2462.4456,8.1003,-14.8988,-18.9489,1.4997,2.6411,9.8769,31.9248,43.017,32607010935,3434970600,66.3333,2016/11/16 17:38
000300.ZICN,20120920,300,-2.238,2195.95,94,2250.33,2282.59,2252.4835,2339.8162,2460.121,-1.2284,-19.7167,-19.1025,1.4722,2.5762,9.6957,30.9571,35.7309,38385856464,4254577900,4.6667,2016/11/16 17:38
000300.ZICN,20120921,300,0.142,2199.06,43.3333,2227.034,2270.779,2248.653,2335.4403,2458.0872,-6.2658,-23.0186,-19.8857,1.4746,2.5694,9.7117,30.883,36.4571,34043368088,3812059300,49,2016/11/16 17:38
000300.ZICN,20120924,300,0.748,2215.51,27,2218.396,2259.664,2248.0185,2331.2783,2456.0923,-6.6325,-24.0311,-20.7148,1.4795,2.5949,9.7435,31.2588,40.3467,33608761246,3750168600,66.6667,2016/11/16 17:38
000300.ZICN,20120925,300,-0.242,2210.15,67,2213.38,2249.49,2246.6055,2326.9688,2453.57,-6.8211,-24.978,-21.5674,1.4781,2.5822,9.7344,31.0131,39.4875,26677064455,2787701900,27,2016/11/16 17:38
000300.ZICN,20120926,300,-1.143,2184.89,89,2201.112,2235.972,2245.1095,2322.3018,2450.7788,-9.4125,-27.4503,-22.744,1.4636,2.5401,9.6387,30.5308,35.5911,24918916453,2745462600,7.6667,2016/11/16 17:38
000300.ZICN,20120927,300,3.058,2251.71,1,2212.264,2231.297,2247.1265,2319.3242,2448.7503,-1.6001,-23.744,-22.944,1.5043,2.612,9.9073,31.4173,49.8668,48210577766,5301690000,97,2016/11/16 17:38
000300.ZICN,20120928,300,1.838,2293.1,2,2231.072,2229.053,2251.5385,2316.3323,2446.8612,9.0817,-17.268,-21.8088,1.5266,2.6626,10.0537,32.0225,56.3972,54431465854,5787582500,96.6667,2016/11/16 17:38
000300.ZICN,20121008,300,-1.005,2270.05,78.3333,2241.98,2230.188,2253.623,2313.8993,2444.7781,12.7564,-13.8361,-20.2142,1.5162,2.6463,9.9852,31.728,52.2614,33915840250,3553442400,18,2016/11/16 17:38
000300.ZICN,20121009,300,2.207,2320.15,1.6667,2263.98,2238.68,2259.4105,2312.4568,2442.6924,21.154,-6.993,-17.57,1.5451,2.7046,10.176,32.5251,59.3328,48330196363,5254888700,96.6667,2016/11/16 17:38
000300.ZICN,20121010,300,0.171,2324.11,30.6667,2291.824,2246.468,2265.6225,2310.7658,2440.5562,26.1343,-1.236,-14.3032,1.5465,2.719,10.1849,32.7085,59.8457,37873996221,4268623800,60,2016/11/16 17:38
000300.ZICN,20121011,300,-0.929,2302.53,82.6667,2301.988,2257.126,2269.858,2308.3217,2438.2937,25.3924,1.567,-11.1292,1.5364,2.6854,10.1186,32.269,55.6717,36172963459,4130065500,12.3333,2016/11/16 17:38
000300.ZICN,20121012,300,0.087,2304.53,44.6667,2304.274,2267.673,2269.226,2305.8867,2436.3158,24.0544,3.9048,-8.1224,1.5398,2.68,10.1411,32.2026,55.9821,33205903773,3687414500,48,2016/11/16 17:38
000300.ZICN,20121015,300,-0.42,2294.85,68.3333,2309.234,2275.607,2267.6355,2304.1387,2433.7737,20.8674,4.9197,-5.5139,1.5365,2.6562,10.119,31.906,53.9862,28569021615,2865174600,26,2016/11/16 17:38
000300.ZICN,20121016,300,0.144,2298.16,44,2304.836,2284.408,2266.949,2302.2047,2431.2913,18.2989,5.9229,-3.2266,1.5363,2.6659,10.1178,31.9273,54.5901,32705140504,3205967900,43.6667,2016/11/16 17:38
000300.ZICN,20121017,300,0.115,2300.8,39.3333,2300.174,2295.999,2265.9855,2300.3125,2428.5743,16.1256,6.8519,-1.2109,1.54,2.6746,10.1421,32.1398,55.1028,31270899032,3334940900,48.6667,2016/11/16 17:38
000300.ZICN,20121018,300,1.533,2336.07,2,2306.882,2304.435,2267.866,2298.8417,2426.3247,18.4419,10.3153,1.0944,1.5577,2.7156,10.2616,31.6247,61.4471,45050292530,5061510000,95.3333,2016/11/16 17:38
000300.ZICN,20121019,300,-0.154,2332.47,57.3333,2312.47,2308.372,2268.7125,2297.742,2424.0547,18.4474,12.624,3.4003,1.5554,2.7056,10.2451,31.7053,60.4952,33173031578,3592773200,35.6667,2016/11/16 17:38
000300.ZICN,20121022,300,0.391,2341.59,34,2321.818,2315.526,2272.857,2297.3447,2421.6847,18.5859,15.0165,5.7235,1.5576,2.6981,10.2674,31.6558,62.117,32815273277,3436828600,56,2016/11/16 17:38
000300.ZICN,20121023,300,-1.261,2312.07,87,2324.6,2314.718,2276.699,2296.2793,2419.023,13.8263,14.365,7.4518,1.5424,2.6581,10.1755,31.3362,54.2525,33716876575,3722127200,8.6667,2016/11/16 17:38
000300.ZICN,20121024,300,-0.186,2307.77,56,2325.994,2313.084,2279.776,2295.4075,2416.3698,9.4335,13.3478,8.631,1.5407,2.642,10.1639,31.272,53.1825,30392377974,3754244500,37.6667,2016/11/16 17:38
000300.ZICN,20121025,300,-0.717,2291.23,72,2317.026,2311.954,2284.54,2294.47,2413.1011,3.9172,11.0793,9.1207,1.5307,2.6054,10.1262,31.0627,49.1176,33183528714,4435153100,21,2016/11/16 17:38
000300.ZICN,20121026,300,-1.891,2247.9,91,2300.112,2306.291,2286.982,2292.7833,2409.4043,-5.4424,5.7192,8.4404,1.4997,2.5412,9.9338,30.3929,40.3121,34530067051,4090051900,6.6667,2016/11/16 17:38
000300.ZICN,20121029,300,-0.536,2235.85,62,2278.964,2300.391,2287.999,2291.1177,2405.4042,-12.7154,0.4933,6.8509,1.4774,2.516,9.8943,33.7993,38.2327,25328650697,2758132500,31.6667,2016/11/16 17:38
000300.ZICN,20121030,300,0.18,2239.88,37.3333,2264.526,2294.563,2289.4855,2289.567,2401.4217,-16.2179,-3.2853,4.8237,1.4752,2.5081,9.9492,33.6913,39.3737,29516628523,3408312500,54.6667,2016/11/16 17:38
000300.ZICN,20121031,300,0.667,2254.82,29,2253.936,2289.965,2292.982,2287.8365,2397.636,-15.7442,-5.0164,2.8557,1.4566,2.5036,9.9704,30.0746,43.5879,30634360248,3716979500,64.3333,2016/11/16 17:38
000300.ZICN,20121101,300,1.91,2297.88,3,2255.266,2286.146,2295.2905,2287.2198,2394.6391,-9.178,-2.8806,1.7084,1.4821,2.5489,10.1451,30.6916,53.7059,45602138249,5076172900,95.6667,2016/11/16 17:38
000300.ZICN,20121102,300,0.387,2306.77,33.6667,2267.04,2283.576,2295.974,2286.4372,2391.7187,-3.4778,-0.4652,1.2737,1.4902,2.5528,10.2003,30.7724,55.5034,34893875754,3983328800,58.3333,2016/11/16 17:38
000300.ZICN,20121105,300,-0.212,2301.88,52.6667,2280.246,2279.605,2297.5655,2285.0417,2388.9268,-0.3701,1.0424,1.2274,1.4873,2.5404,10.1805,30.6264,54.2397,33663152794,3951037200,39.6667,2016/11/16 17:38
000300.ZICN,20121106,300,-0.421,2292.2,71,2290.71,2277.618,2296.168,2283.4305,2386.2324,0.3393,1.4395,1.2699,1.4831,2.5291,10.1518,30.5091,51.6978,34473381993,3928062700,23,2016/11/16 17:38
000300.ZICN,20121107,300,-0.205,2287.5,49.6667,2297.246,2275.591,2294.3375,2281.7257,2383.4835,0.1431,1.3593,1.2877,1.4828,2.5283,10.1499,30.545,50.4456,30278449435,3306740300,40.6667,2016/11/16 17:38
000300.ZICN,20121108,300,-1.84,2245.4,92,2286.75,2271.008,2291.481,2278.954,2380.7398,-5.3843,-2.0775,0.6147,1.4625,2.474,10.0111,29.7586,40.7908,30411864845,3542647500,4.6667,2016/11/16 17:38
000300.ZICN,20121109,300,-0.2,2240.92,52,2273.58,2270.31,2288.3005,2276.3068,2377.6313,-9.1495,-5.1038,-0.529,1.4609,2.4664,10,29.6291,39.9042,24374277793,3050696800,41,2016/11/16 17:38
000300.ZICN,20121112,300,0.487,2251.84,23,2263.572,2271.909,2286.15,2274.6387,2374.9469,-9.6265,-6.5455,-1.7323,1.4665,2.4748,10.0385,29.8387,43.1877,29040821378,3472168500,71.3333,2016/11/16 17:38
000300.ZICN,20121113,300,-1.75,2212.44,92.6667,2247.62,2269.165,2281.864,2272.2292,2371.8237,-14.418,-10.7435,-3.5345,1.4471,2.4288,9.9051,29.208,35.5438,28818451577,3408370400,5.3333,2016/11/16 17:38
000300.ZICN,20121114,300,0.482,2223.11,26,2234.742,2265.994,2277.9795,2270.4208,2368.4536,-15.2391,-13.059,-5.4394,1.4522,2.4389,9.9404,29.3634,38.7467,23592323468,2675879000,68,2016/11/16 17:38
000300.ZICN,20121115,300,-1.327,2193.62,91,2224.386,2255.568,2270.857,2268.32,2364.9266,-18.6197,-17.0767,-7.7669,1.4361,2.4031,9.8303,28.8459,33.698,23778694920,2831915100,6.3333,2016/11/16 17:38
000300.ZICN,20121116,300,-0.747,2177.24,68.6667,2211.65,2242.615,2263.0955,2266.0495,2361.4431,-21.7115,-21.3366,-10.4808,1.4249,2.3825,9.7536,28.5776,31.2321,26118247405,3024778600,26,2016/11/16 17:38
000300.ZICN,20121119,300,-0.104,2174.98,35.3333,2196.278,2229.925,2254.765,2263.9362,2358.1254,-22.6087,-24.6112,-13.3069,1.4242,2.3833,9.7484,28.6628,30.8918,26737221714,2697866600,56,2016/11/16 17:38
000300.ZICN,20121120,300,-0.464,2164.88,68.6667,2186.766,2217.193,2247.4055,2261.4558,2354.3771,-23.0322,-27.7021,-16.1859,1.4179,2.3755,9.7057,28.5261,29.3338,22999196160,2394891600,26.3333,2016/11/16 17:38
000300.ZICN,20121121,300,1.386,2194.89,7,2181.122,2207.932,2241.7615,2259.7777,2350.5774,-17.9649,-27.414,-18.4316,1.4324,2.4041,9.8048,29.0584,39.2629,27121949931,3050848200,90.6667,2016/11/16 17:38
000300.ZICN,20121122,300,-0.79,2177.54,80.6667,2177.906,2201.146,2236.077,2257.7002,2346.7048,-15.7254,-28.2599,-20.3972,1.4231,2.3798,9.7411,28.7561,36.0668,21536153037,2291235100,14.6667,2016/11/16 17:38
000300.ZICN,20121123,300,0.695,2192.67,18.3333,2180.992,2196.321,2233.3155,2256.3168,2343.0434,-11.1944,-27.3937,-21.7965,1.4313,2.3882,9.797,28.8352,40.662,26307630050,2866749300,70,2016/11/16 17:38
000300.ZICN,20121126,300,-0.779,2175.59,79,2181.114,2188.696,2230.3025,2255.44,2339.2318,-9.5502,-27.7654,-22.9903,1.424,2.3611,9.7475,28.4889,37.3555,22231498412,2474269600,15.3333,2016/11/16 17:38
000300.ZICN,20121127,300,-1.147,2150.63,87,2178.264,2182.515,2225.84,2253.977,2335.8285,-10.7855,-29.7313,-24.3385,1.4141,2.3036,9.6795,27.8449,33.0686,26149735216,3194674600,10,2016/11/16 17:38
000300.ZICN,20121128,300,-0.998,2129.16,77.6667,2165.118,2173.12,2219.557,2252.5495,2332.2478,-13.291,-32.6454,-25.9999,1.4063,2.2673,9.6262,27.3516,29.8537,24423321714,3000933900,18.3333,2016/11/16 17:38
000300.ZICN,20121129,300,-0.634,2115.67,61.6667,2152.744,2165.325,2210.4465,2250.9545,2328.5667,-15.4124,-35.6326,-27.9264,1.4001,2.2448,9.5835,26.9517,27.9886,24016256021,2967062500,31,2016/11/16 17:38
000300.ZICN,20121130,300,1.134,2139.66,15.3333,2142.142,2161.567,2202.091,2249.8678,2325.2124,-12.3629,-35.6532,-29.4718,1.4099,2.2706,9.6507,27.2296,35.773,28552066162,3640691100,79.3333,2016/11/16 17:38
000300.ZICN,20121203,300,-1.44,2108.85,78.3333,2128.794,2154.954,2192.4395,2247.876,2321.7502,-13.1985,-37.7209,-31.1216,1.3979,2.2223,9.5685,26.6667,31.0678,34173653616,4018676200,18.3333,2016/11/16 17:38
000300.ZICN,20121204,300,1.073,2131.47,13,2124.962,2151.613,2184.403,2246.6605,2318.1936,-9.5758,-37.1065,-32.3186,1.4076,2.2489,9.6352,27.0104,37.6374,31732336903,3622591500,81.3333,2016/11/16 17:38
