指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元),涨跌幅(%)
801220,信息服务,2013/7/9 0:00,1799.97,1847.64,1793,1847.64,11.86,175.81,2.43
801220,信息服务,2013/7/8 0:00,1822.14,1848.96,1784.46,1803.79,12.13,169.95,-2.82
801220,信息服务,2013/7/5 0:00,1890.63,1914.94,1855.62,1856.05,14.27,211.02,-1.92
801220,信息服务,2013/7/4 0:00,1898.68,1916.17,1884.27,1892.36,13.9,205.02,-1.17
801220,信息服务,2013/7/3 0:00,1853.6,1917.79,1837.69,1914.76,18.56,266.85,2.64
801220,信息服务,2013/7/2 0:00,1840.04,1877.26,1839.5,1865.55,16.44,237.06,1.44
801220,信息服务,2013/7/1 0:00,1760.95,1839.04,1756.19,1839.04,14.27,200.78,4.12
801220,信息服务,2013/6/28 0:00,1750.35,1802.52,1734.6,1766.27,14.9,198.64,-0.32
801220,信息服务,2013/6/27 0:00,1812.35,1829.01,1761.86,1772.01,17.28,254.42,-1.92
801220,信息服务,2013/6/26 0:00,1718.66,1806.79,1715.81,1806.79,18.48,257.79,5.04
801220,信息服务,2013/6/25 0:00,1682.5,1727.06,1577.7,1720.1,16.87,218.84,0.89
801220,信息服务,2013/6/24 0:00,1782.09,1783.82,1683.02,1704.88,13.24,177.15,-4.8
801220,信息服务,2013/6/21 0:00,1748.36,1799.16,1719.87,1790.88,11.69,157.15,-0.09
801220,信息服务,2013/6/20 0:00,1834.75,1859.72,1791.35,1792.48,12.54,175.44,-3.18
801220,信息服务,2013/6/19 0:00,1849.63,1859,1835.54,1851.36,11.05,163.98,-0.77
801220,信息服务,2013/6/18 0:00,1842.5,1871.71,1821.72,1865.7,11.67,172.9,1
801220,信息服务,2013/6/17 0:00,1842.26,1876.63,1837.15,1847.24,14.15,221.12,0.78
801220,信息服务,2013/6/14 0:00,1766.32,1838.39,1766.02,1832.91,12.79,190.5,3.98
801220,信息服务,2013/6/13 0:00,1753.83,1766.22,1698.78,1762.75,9.93,136.27,-0.87
801220,信息服务,2013/6/7 0:00,1789.23,1803.47,1761.5,1778.22,10.42,134.55,-0.71
801220,信息服务,2013/6/6 0:00,1801.78,1809.42,1789.1,1790.85,10.62,137.78,-1.12
801220,信息服务,2013/6/5 0:00,1794.24,1811.09,1792.41,1811.09,8.18,116.31,0.85
801220,信息服务,2013/6/4 0:00,1844.79,1844.98,1777.49,1795.78,11.8,166.66,-2.75
801220,信息服务,2013/6/3 0:00,1869.11,1874.65,1843.31,1846.52,11.61,172.98,-1.26
801220,信息服务,2013/5/31 0:00,1890.26,1897.01,1870.03,1870.03,12.99,177.9,-0.97
801220,信息服务,2013/5/30 0:00,1873.06,1896.38,1869.44,1888.3,12.29,173.88,0.47
801220,信息服务,2013/5/29 0:00,1859.26,1879.72,1858.87,1879.47,10.8,147.09,0.86
801220,信息服务,2013/5/28 0:00,1912.75,1912.76,1858.8,1863.51,14.82,190.04,-2.66
801220,信息服务,2013/5/27 0:00,1902.1,1917.39,1896.75,1914.53,15.54,207.34,0.8
801220,信息服务,2013/5/24 0:00,1856.38,1903.95,1856.38,1899.41,15.12,207.39,2.67
801220,信息服务,2013/5/23 0:00,1847.65,1886.98,1845.28,1850.08,14.3,194.92,-0.34
801220,信息服务,2013/5/22 0:00,1892.97,1892.97,1846.5,1856.36,15.91,211.62,-2.42
801220,信息服务,2013/5/21 0:00,1847.94,1903.29,1846.65,1902.46,17.08,245.85,2.76
801220,信息服务,2013/5/20 0:00,1802.32,1854.24,1802.32,1851.45,15.93,228.8,3.2
801220,信息服务,2013/5/17 0:00,1750.77,1799.54,1749.09,1794.07,13.69,181.6,2.33
801220,信息服务,2013/5/16 0:00,1730.54,1770.26,1726.91,1753.14,14.18,206.14,1.2
801220,信息服务,2013/5/15 0:00,1684.93,1732.32,1684.93,1732.32,9.44,140.25,2.88
801220,信息服务,2013/5/14 0:00,1715.05,1715.21,1677.88,1683.76,9.4,135.77,-2.06
801220,信息服务,2013/5/13 0:00,1702.31,1719.26,1694.65,1719.26,10.34,144.47,1.01
801220,信息服务,2013/5/10 0:00,1705.36,1714.56,1682.55,1702.06,11.17,167.89,-0.62
801220,信息服务,2013/5/9 0:00,1689.52,1712.63,1679.8,1712.63,13.71,200.27,1.38
801220,信息服务,2013/5/8 0:00,1657.75,1689.26,1657.51,1689.26,11.54,167.9,2.32
801220,信息服务,2013/5/7 0:00,1652.51,1663.3,1639.86,1651,8.98,128.87,-0.28
801220,信息服务,2013/5/6 0:00,1618.46,1665.35,1618.39,1655.62,13.28,170.99,2.63
801220,信息服务,2013/5/3 0:00,1583.69,1613.45,1583.12,1613.15,8.46,119.03,2.12
801220,信息服务,2013/5/2 0:00,1542.4,1579.97,1537,1579.72,6.35,92.17,1.86
801220,信息服务,2013/4/26 0:00,1572.16,1576.58,1547.28,1550.88,7.7,102.3,-1.46
801220,信息服务,2013/4/25 0:00,1603.45,1623.9,1573.88,1573.88,10.59,150.42,-1.86
801220,信息服务,2013/4/24 0:00,1536.28,1603.69,1535.92,1603.69,10.92,138.53,4.43
801220,信息服务,2013/4/23 0:00,1572.74,1572.74,1533.95,1535.62,7.86,106.59,-2.34
801220,信息服务,2013/4/22 0:00,1532.55,1572.46,1531.98,1572.46,9.34,119.14,2.17
801220,信息服务,2013/4/19 0:00,1512.29,1541.52,1512.13,1539,6.96,88.65,1.88
801220,信息服务,2013/4/18 0:00,1490.51,1515.14,1487.5,1510.56,6.05,75.99,0.81
801220,信息服务,2013/4/17 0:00,1471.56,1498.43,1471.05,1498.42,4.81,62.95,1.78
801220,信息服务,2013/4/16 0:00,1446.46,1472.18,1443.21,1472.18,4.19,47.96,0.9
801220,信息服务,2013/4/15 0:00,1472.27,1475.37,1455.93,1459.01,4.34,47.15,-1.29
801220,信息服务,2013/4/12 0:00,1483.71,1494.3,1476.04,1478.11,4.51,54.72,-0.45
801220,信息服务,2013/4/11 0:00,1502.55,1506.58,1484.42,1484.86,5.08,61.51,-0.8
801220,信息服务,2013/4/10 0:00,1503.79,1506.66,1483.39,1496.77,5.17,64.9,-0.61
801220,信息服务,2013/4/9 0:00,1492.9,1510.05,1492.81,1505.98,5.7,69.68,0.93
801220,信息服务,2013/4/8 0:00,1452.63,1492.36,1441.16,1492.08,6.02,71.26,1.19
801220,信息服务,2013/4/3 0:00,1489.7,1491.83,1465.51,1474.55,6.65,68.01,-0.92
801220,信息服务,2013/4/2 0:00,1516.36,1526.23,1485.3,1488.19,6.07,75.94,-1.76
801220,信息服务,2013/4/1 0:00,1496.06,1518.18,1496.04,1514.81,5.7,69.15,0.97
801220,信息服务,2013/3/29 0:00,1501.65,1512.3,1498.48,1500.33,5.91,69.69,0.01
801220,信息服务,2013/3/28 0:00,1524.6,1525.13,1499.71,1500.13,7.51,83.66,-2.34
801220,信息服务,2013/3/27 0:00,1530.13,1544.96,1523.88,1536.04,6.61,79.56,0.29
801220,信息服务,2013/3/26 0:00,1522.29,1534.01,1503.63,1531.61,8.18,87.61,0.34
801220,信息服务,2013/3/25 0:00,1539.75,1542.2,1521.42,1526.35,6.24,72.85,-0.67
801220,信息服务,2013/3/22 0:00,1537.93,1546.7,1531.32,1536.72,7.25,76.43,0.08
801220,信息服务,2013/3/21 0:00,1516.11,1537.89,1515.05,1535.55,7.42,89.01,1.41
801220,信息服务,2013/3/20 0:00,1475.89,1514.39,1475.43,1514.26,7.45,83.63,2.62
801220,信息服务,2013/3/19 0:00,1476.3,1482.83,1453.65,1475.67,5.43,63.45,-0.03
801220,信息服务,2013/3/18 0:00,1479.51,1489.33,1473.77,1476.14,5.56,66.61,-0.53
801220,信息服务,2013/3/15 0:00,1474.78,1505.5,1465.48,1483.99,7.08,82.92,0.74
801220,信息服务,2013/3/14 0:00,1462.08,1481.64,1461.61,1473.12,5.19,61.65,0.58
801220,信息服务,2013/3/13 0:00,1477.15,1478.35,1450.24,1464.64,5.99,67.33,-1.27
801220,信息服务,2013/3/12 0:00,1528.11,1534.9,1466.81,1483.45,8.88,103.29,-2.94
801220,信息服务,2013/3/11 0:00,1532.59,1540.88,1524.07,1528.4,6,71.93,-0.32
801220,信息服务,2013/3/8 0:00,1553.86,1561.76,1531.81,1533.28,8.14,100.8,-1.36
801220,信息服务,2013/3/7 0:00,1584.23,1589.79,1543.4,1554.49,10.16,127.22,-2.12
801220,信息服务,2013/3/6 0:00,1547.94,1589.16,1547.86,1588.21,12.37,153.01,2.93
801220,信息服务,2013/3/5 0:00,1507.64,1543.05,1500.43,1543.05,8.8,107.02,2.4
801220,信息服务,2013/3/4 0:00,1539.93,1540.12,1497.26,1506.85,10.18,118.05,-2.5
801220,信息服务,2013/3/1 0:00,1527.11,1546.76,1525.86,1545.55,9.83,123.04,1.46
801220,信息服务,2013/2/28 0:00,1495.92,1523.43,1495.72,1523.3,8.56,101.14,2.11
801220,信息服务,2013/2/27 0:00,1502.23,1507.89,1479.42,1491.77,7.76,94.83,-0.49
801220,信息服务,2013/2/26 0:00,1498.48,1522.7,1495.23,1499.04,10.14,118.38,-0.43
801220,信息服务,2013/2/25 0:00,1496.96,1508.79,1490.28,1505.48,7.12,88.81,0.69
801220,信息服务,2013/2/22 0:00,1482.94,1508.84,1482.93,1495.21,8.23,99.95,0.65
801220,信息服务,2013/2/21 0:00,1504.2,1506.33,1474.26,1485.59,9.1,109.57,-1.72
801220,信息服务,2013/2/20 0:00,1478.98,1511.64,1477.87,1511.64,7.35,93.86,2.18
801220,信息服务,2013/2/19 0:00,1505.93,1507.38,1475.22,1479.37,7.11,87,-1.73
801220,信息服务,2013/2/18 0:00,1502.26,1507.29,1491.07,1505.39,7.56,95.08,0.84
801220,信息服务,2013/2/8 0:00,1473.34,1496.59,1473.26,1492.86,6.88,87.14,1.41
801220,信息服务,2013/2/7 0:00,1458.33,1474.59,1454.98,1472.15,6.69,78.11,0.9
801220,信息服务,2013/2/6 0:00,1449.95,1464.55,1449.92,1458.95,7.12,78.16,0.82
801220,信息服务,2013/2/5 0:00,1422.84,1447.2,1422.39,1447.05,7.23,80.26,1.22
801220,信息服务,2013/2/4 0:00,1444.54,1447.32,1417.29,1429.55,9.57,95.65,-0.92
801220,信息服务,2013/2/1 0:00,1426.9,1445.21,1424.49,1442.85,7.65,77.54,0.92
801220,信息服务,2013/1/31 0:00,1435.59,1438.8,1425.61,1429.75,8.71,82.36,-0.43
801220,信息服务,2013/1/30 0:00,1438.56,1439.74,1426.14,1435.87,9.26,101.43,0.09
801220,信息服务,2013/1/29 0:00,1427.36,1436.85,1424.91,1434.56,7.81,89.45,0.64
801220,信息服务,2013/1/28 0:00,1396.71,1425.72,1396.6,1425.48,7.1,80.3,2.17
801220,信息服务,2013/1/25 0:00,1387.55,1400.14,1385.89,1395.17,6.35,69.48,0.35
801220,信息服务,2013/1/24 0:00,1420.37,1432.51,1378.41,1390.34,9.38,104.26,-2.19
801220,信息服务,2013/1/23 0:00,1410.73,1423.04,1399.39,1421.48,7.62,88.97,0.44
801220,信息服务,2013/1/22 0:00,1434.28,1437.05,1405.92,1415.32,9.34,102.32,-1.28
801220,信息服务,2013/1/21 0:00,1426.17,1439.76,1419.33,1433.65,8.2,93.21,0.44
801220,信息服务,2013/1/18 0:00,1409.96,1427.86,1404.31,1427.4,8.39,93.6,1.48
801220,信息服务,2013/1/17 0:00,1421.47,1422.92,1403.31,1406.56,8.01,93.2,-1.2
801220,信息服务,2013/1/16 0:00,1426.52,1431.45,1402.47,1423.67,10.67,122.3,-0.51
801220,信息服务,2013/1/15 0:00,1404.14,1435.18,1404.08,1430.97,13.79,157.38,2.09
801220,信息服务,2013/1/14 0:00,1353.18,1402.22,1353.12,1401.61,11.03,129.13,3.36
801220,信息服务,2013/1/11 0:00,1375.6,1381.72,1351.8,1356.06,10.69,119.85,-1.33
801220,信息服务,2013/1/10 0:00,1365.58,1379.35,1362.7,1374.29,9.68,100.96,0.59
801220,信息服务,2013/1/9 0:00,1354.9,1377.71,1353.45,1366.24,10.13,107.59,0.63
801220,信息服务,2013/1/8 0:00,1337.34,1361.21,1333.38,1357.72,8.83,101.68,1.48
801220,信息服务,2013/1/7 0:00,1319.74,1338.33,1315.76,1337.87,7.25,85.67,1.18
801220,信息服务,2013/1/4 0:00,1340.63,1342.82,1312.72,1322.29,8.08,90.58,-0.75
801220,信息服务,2012/12/31 0:00,1324.36,1332.22,1320.03,1332.22,8.01,87.82,1.07
801220,信息服务,2012/12/28 0:00,1302.52,1318.06,1299.11,1318.06,7.23,79.62,1.11
801220,信息服务,2012/12/27 0:00,1320.39,1325.75,1303.16,1303.53,8.55,91.82,-1.08
801220,信息服务,2012/12/26 0:00,1292.29,1317.76,1291.32,1317.76,8.49,92.92,1.87
801220,信息服务,2012/12/25 0:00,1266.39,1296.97,1264.56,1293.62,9.1,91.15,2.06
801220,信息服务,2012/12/24 0:00,1253.97,1267.94,1253.68,1267.46,5.52,62.24,1.05
801220,信息服务,2012/12/21 0:00,1248.29,1261.68,1242.7,1254.24,6.27,64.17,0.54
801220,信息服务,2012/12/20 0:00,1241.47,1249.71,1234.82,1247.5,5.72,54.43,0.3
801220,信息服务,2012/12/19 0:00,1234.77,1248.5,1233.89,1243.83,5.52,50.32,0.73
801220,信息服务,2012/12/18 0:00,1240.84,1249.77,1229.7,1234.79,6.66,59.99,-0.78
801220,信息服务,2012/12/17 0:00,1244.12,1248.36,1230.41,1244.49,7.87,68.23,0.28
801220,信息服务,2012/12/14 0:00,1194.99,1241.74,1194.54,1241.03,7.88,67.79,3.88
801220,信息服务,2012/12/13 0:00,1206.91,1212.56,1193.8,1194.72,3.68,33.93,-1.37
801220,信息服务,2012/12/12 0:00,1211.46,1215.24,1198.06,1211.37,4.41,39.32,-0.2
801220,信息服务,2012/12/11 0:00,1221.1,1222.98,1213.64,1213.82,5.27,46.8,-0.99
801220,信息服务,2012/12/10 0:00,1209.11,1227.69,1205.65,1225.93,6.67,56.36,1.48
801220,信息服务,2012/12/7 0:00,1186.41,1209.45,1182,1208.05,5.83,49.11,1.69
801220,信息服务,2012/12/6 0:00,1191.53,1201.3,1181.91,1187.98,5.29,45.07,-0.07
801220,信息服务,2012/12/5 0:00,1146.73,1195.74,1145.02,1188.8,6.7,57.86,3.46
801220,信息服务,2012/12/4 0:00,1133.09,1149.19,1122.14,1149.08,4.17,35.47,1.14
801220,信息服务,2012/12/3 0:00,1160.92,1166.1,1134.57,1136.18,3.95,33.06,-2.11
801220,信息服务,2012/11/30 0:00,1149.76,1161.57,1146.75,1160.71,3.65,31.33,0.84
801220,信息服务,2012/11/29 0:00,1161.49,1167.96,1147.94,1151.08,3.33,29.96,-0.88
801220,信息服务,2012/11/28 0:00,1175.3,1176.96,1158.07,1161.31,3.64,32.69,-1.84
801220,信息服务,2012/11/27 0:00,1220.4,1221.39,1183.09,1183.09,4.66,43.84,-3.62
801220,信息服务,2012/11/26 0:00,1247.16,1248.05,1226.16,1227.48,3.73,38.48,-1.76
801220,信息服务,2012/11/23 0:00,1249.98,1255.66,1244.71,1249.41,4.23,42.62,0.07
801220,信息服务,2012/11/22 0:00,1256.22,1257.01,1245.05,1248.49,3.85,37.89,-1.01
801220,信息服务,2012/11/21 0:00,1248.86,1261.19,1234.63,1261.18,4.47,43.79,0.96
801220,信息服务,2012/11/20 0:00,1258.01,1259.29,1248.24,1249.22,3.44,33.51,-0.46
801220,信息服务,2012/11/19 0:00,1255.47,1255.77,1237.34,1255,3.83,33.65,-0.18
801220,信息服务,2012/11/16 0:00,1264.81,1266.28,1248.85,1257.32,4.29,40.52,-0.88
801220,信息服务,2012/11/15 0:00,1285.58,1292.73,1267.95,1268.51,4.26,43.1,-1.97
801220,信息服务,2012/11/14 0:00,1290.9,1295.8,1278.81,1294.05,4.57,48.01,0.12
801220,信息服务,2012/11/13 0:00,1308.83,1309.08,1289.65,1292.46,5.17,53.68,-1.34
801220,信息服务,2012/11/12 0:00,1306.5,1311.65,1299.15,1310.04,4.38,43.48,0.42
801220,信息服务,2012/11/9 0:00,1309.38,1314.13,1298.28,1304.53,4.65,46.47,-0.63
801220,信息服务,2012/11/8 0:00,1335.22,1336.8,1312.74,1312.74,4.38,46.58,-2.4
801220,信息服务,2012/11/7 0:00,1345.66,1350.22,1339.25,1345.02,3.72,42.34,-0.23
801220,信息服务,2012/11/6 0:00,1354.82,1355.43,1330.7,1348.16,4.87,52.51,-0.63
801220,信息服务,2012/11/5 0:00,1356.35,1363.55,1351.54,1356.77,4.6,49.21,-0.16
801220,信息服务,2012/11/2 0:00,1354.31,1359.62,1347.14,1358.99,4.53,48.77,0.45
801220,信息服务,2012/11/1 0:00,1334.03,1354.74,1333.32,1352.84,4.8,50.36,1.5
801220,信息服务,2012/10/31 0:00,1332.11,1333.15,1323.32,1332.85,3.55,38.49,-0.08
801220,信息服务,2012/10/30 0:00,1338.57,1344.81,1331.78,1333.92,3.66,38.43,-0.55
801220,信息服务,2012/10/29 0:00,1341.96,1347.27,1335.77,1341.3,3.62,39.43,-0.34
801220,信息服务,2012/10/26 0:00,1368.28,1372.1,1338.97,1345.92,5.58,54.49,-1.86
801220,信息服务,2012/10/25 0:00,1381.68,1389.81,1370.33,1371.49,5.18,51.28,-0.63
801220,信息服务,2012/10/24 0:00,1379.78,1387.43,1375.3,1380.12,3.71,39.24,-0.48
801220,信息服务,2012/10/23 0:00,1406.97,1408.35,1385.13,1386.82,4.7,51.27,-1.48
801220,信息服务,2012/10/22 0:00,1397.47,1409.78,1392.88,1407.69,5.09,56.78,0.24
801220,信息服务,2012/10/19 0:00,1401.98,1406.55,1394.45,1404.29,4.82,50.67,0.19
801220,信息服务,2012/10/18 0:00,1384.22,1403.08,1384.13,1401.66,4.71,48.81,1.4
801220,信息服务,2012/10/17 0:00,1387.03,1388.32,1369.3,1382.33,3.93,40.23,-0.11
801220,信息服务,2012/10/16 0:00,1377.86,1392.88,1375.72,1383.87,4.69,48.32,0.2
801220,信息服务,2012/10/15 0:00,1393.8,1393.99,1368.05,1381.11,5.04,51.68,-1.3
801220,信息服务,2012/10/12 0:00,1417.42,1427.74,1388.53,1399.32,7.54,76.36,-0.08
801220,信息服务,2012/10/11 0:00,1411.55,1419.85,1400.11,1400.44,5.44,58.19,-1.12
801220,信息服务,2012/10/10 0:00,1398.85,1416.77,1396.12,1416.37,5.12,58.19,0.96
801220,信息服务,2012/10/9 0:00,1365.02,1402.98,1364.09,1402.95,5.5,60.31,2.92
801220,信息服务,2012/10/8 0:00,1377.52,1382.75,1356.71,1363.09,3.65,38.47,-1
801220,信息服务,2012/9/28 0:00,1351.29,1377.1,1348.68,1376.9,4.66,46.23,1.35
801220,信息服务,2012/9/27 0:00,1328.67,1366.02,1327.09,1358.61,5.26,51.18,2.22
801220,信息服务,2012/9/26 0:00,1358,1360.54,1326.76,1329.15,3.65,39.51,-2.29
801220,信息服务,2012/9/25 0:00,1375.72,1378.36,1357.97,1360.37,3.1,34.37,-1.41
801220,信息服务,2012/9/24 0:00,1359.72,1383.93,1352.69,1379.78,3.82,41.84,1.08
801220,信息服务,2012/9/21 0:00,1375.79,1381.21,1363.76,1365.07,4,43.87,-0.89
801220,信息服务,2012/9/20 0:00,1420.67,1421.59,1377.11,1377.33,4.89,53.96,-3.12
801220,信息服务,2012/9/19 0:00,1412.08,1427.37,1409.79,1421.75,4.04,44.17,0.95
801220,信息服务,2012/9/18 0:00,1411.3,1416.75,1402.53,1408.4,4.12,44.87,-0.33
801220,信息服务,2012/9/17 0:00,1449.19,1450.07,1412.78,1413.06,4.63,51.46,-2.58
801220,信息服务,2012/9/14 0:00,1456.78,1461.01,1438.66,1450.48,5.52,63.29,0.16
801220,信息服务,2012/9/13 0:00,1468.07,1473.61,1448.16,1448.16,5.77,68.21,-1.42
801220,信息服务,2012/9/12 0:00,1474.47,1478.16,1453.02,1469.01,6.31,74.8,-0.05
801220,信息服务,2012/9/11 0:00,1467.32,1480.54,1461.38,1469.74,8.05,96.15,-0.19
801220,信息服务,2012/9/10 0:00,1462.52,1476.67,1458.57,1472.52,8.11,96.08,0.7
801220,信息服务,2012/9/7 0:00,1435.16,1474.16,1432.68,1462.25,10.18,117.43,2.63
801220,信息服务,2012/9/6 0:00,1416.69,1425.56,1410.71,1424.72,5.35,66.81,0.74
801220,信息服务,2012/9/5 0:00,1395.12,1420.26,1394.23,1414.24,5.46,67.7,1.18
801220,信息服务,2012/9/4 0:00,1406.69,1418.07,1395.45,1397.69,4.98,66.58,-0.71
801220,信息服务,2012/9/3 0:00,1378.81,1411.54,1377.6,1407.63,4.93,62.49,1.74
801220,信息服务,2012/8/31 0:00,1373.24,1388.24,1369.55,1383.52,4.15,49.01,0.36
801220,信息服务,2012/8/30 0:00,1394.21,1400.51,1358.25,1378.59,5.37,65.99,-1.38
801220,信息服务,2012/8/29 0:00,1398.85,1417.44,1394.73,1397.95,4.43,56.23,-0.37
801220,信息服务,2012/8/28 0:00,1385.35,1410.54,1385.34,1403.18,4.12,49.15,1.08
801220,信息服务,2012/8/27 0:00,1409.5,1409.75,1387.24,1388.17,4.19,50.37,-1.86
801220,信息服务,2012/8/24 0:00,1440.49,1442.07,1414,1414.43,5.14,59.76,-1.77
801220,信息服务,2012/8/23 0:00,1429,1442.58,1425.98,1439.89,4.86,56.54,0.64
801220,信息服务,2012/8/22 0:00,1437,1442.91,1424.66,1430.68,5.54,68.78,-0.43
801220,信息服务,2012/8/21 0:00,1406.02,1442.46,1405.37,1436.84,6.14,71.27,2.23
801220,信息服务,2012/8/20 0:00,1386.88,1406.94,1380.36,1405.43,4.14,42.22,0.82
801220,信息服务,2012/8/17 0:00,1387.55,1397.93,1380.47,1393.95,3.26,35.46,0.34
801220,信息服务,2012/8/16 0:00,1396,1400.82,1388.03,1389.16,2.58,30.47,-0.75
801220,信息服务,2012/8/15 0:00,1411.43,1415.57,1399.2,1399.69,3.46,40.81,-0.98
801220,信息服务,2012/8/14 0:00,1397.82,1413.59,1381.96,1413.56,4.26,49.06,1.09
801220,信息服务,2012/8/13 0:00,1420.17,1420.89,1398.36,1398.36,4.18,48.2,-1.81
801220,信息服务,2012/8/10 0:00,1428.11,1429.71,1417.93,1424.2,4.18,50.43,-0.4
801220,信息服务,2012/8/9 0:00,1414.67,1430.73,1407.78,1429.95,4.76,57.34,0.9
801220,信息服务,2012/8/8 0:00,1417.43,1421.39,1404.68,1417.17,4.94,60.86,-0.2
801220,信息服务,2012/8/7 0:00,1409.05,1426.91,1408.81,1420,6.25,77.7,0.84
801220,信息服务,2012/8/6 0:00,1368.87,1409.82,1367.93,1408.16,6.04,72.77,2.47
801220,信息服务,2012/8/3 0:00,1347.78,1374.26,1343.06,1374.25,4.66,55.78,2.12
801220,信息服务,2012/8/2 0:00,1340.95,1354.83,1337.04,1345.68,4.03,47.09,0.16
801220,信息服务,2012/8/1 0:00,1316.81,1352.62,1316.64,1343.5,3.74,43.1,1.91
801220,信息服务,2012/7/31 0:00,1335.06,1338.53,1317.36,1318.31,3.66,40.65,-1.53
801220,信息服务,2012/7/30 0:00,1365.98,1373.38,1335.65,1338.83,4,48.39,-2.13
801220,信息服务,2012/7/27 0:00,1369.74,1374.62,1357.6,1368.03,4.45,56.74,0.3
801220,信息服务,2012/7/26 0:00,1367.18,1378.8,1361.89,1363.96,4.72,51.23,-0.08
801220,信息服务,2012/7/25 0:00,1363.67,1381.29,1362.05,1365.08,4.62,52.06,-0.13
801220,信息服务,2012/7/24 0:00,1351.65,1372.9,1349.98,1366.92,3.74,38.71,0.57
801220,信息服务,2012/7/23 0:00,1352.59,1365.89,1344.73,1359.12,3.96,40.15,-0.33
801220,信息服务,2012/7/20 0:00,1360.52,1374.31,1358.85,1363.57,5.52,47.73,-0.16
801220,信息服务,2012/7/19 0:00,1341.44,1373.4,1338.86,1365.75,5.74,57.79,1.58
801220,信息服务,2012/7/18 0:00,1333.15,1344.83,1318.09,1344.47,3.83,41.63,0.72
801220,信息服务,2012/7/17 0:00,1320.92,1335.37,1318.29,1334.9,3.69,41.26,0.64
801220,信息服务,2012/7/16 0:00,1384.72,1385.35,1326.35,1326.43,5.3,60.1,-4.19
801220,信息服务,2012/7/13 0:00,1391.16,1400.69,1379.47,1384.42,4.34,52.97,-0.81
801220,信息服务,2012/7/12 0:00,1377.53,1399.31,1365.44,1395.73,5.9,66.29,0.98
801220,信息服务,2012/7/11 0:00,1372.94,1385.5,1370.87,1382.23,4.13,47.9,0.39
801220,信息服务,2012/7/10 0:00,1372.59,1381.61,1360.89,1376.83,5.1,60.3,0.12
801220,信息服务,2012/7/9 0:00,1400.6,1404.88,1374.21,1375.24,4.95,59.93,-2.43
801220,信息服务,2012/7/6 0:00,1398.47,1410.1,1373.37,1409.48,5.57,66.11,1.32
801220,信息服务,2012/7/5 0:00,1410.79,1414.86,1384.63,1391.17,4.19,51.58,-1.89
801220,信息服务,2012/7/4 0:00,1421.55,1428.38,1411.47,1417.96,4.52,54.86,-0.25
801220,信息服务,2012/7/3 0:00,1411.43,1429.51,1408.64,1421.48,4.97,65.66,0.77
801220,信息服务,2012/7/2 0:00,1401.63,1414.65,1397.22,1410.58,4.54,56.04,0.94
801220,信息服务,2012/6/29 0:00,1373.37,1397.43,1362.97,1397.43,4.73,53.35,1.34
801220,信息服务,2012/6/28 0:00,1405.3,1409.65,1378.11,1378.91,4.07,49,-1.71
801220,信息服务,2012/6/27 0:00,1411.42,1424.36,1402.94,1402.94,4.24,53.8,-0.65
801220,信息服务,2012/6/26 0:00,1410.97,1417.84,1392.23,1412.07,3.79,45.02,-0.5
801220,信息服务,2012/6/25 0:00,1449.53,1450.3,1418.9,1419.13,4.49,54.76,-2.56
801220,信息服务,2012/6/21 0:00,1475.37,1475.72,1449.12,1456.48,5.78,69.43,-1.52
801220,信息服务,2012/6/20 0:00,1471.24,1487.1,1470.9,1478.98,5.87,77.78,0.6
801220,信息服务,2012/6/19 0:00,1470.68,1479.19,1467.45,1470.18,5.04,66.63,-0.12
801220,信息服务,2012/6/18 0:00,1457.28,1471.92,1456.51,1471.92,4.42,60.33,1.33
801220,信息服务,2012/6/15 0:00,1454.41,1460.91,1438.63,1452.66,3.74,47.73,-0.03
801220,信息服务,2012/6/14 0:00,1457.51,1468.26,1452.13,1453.13,4.77,60.4,-0.52
801220,信息服务,2012/6/13 0:00,1439.98,1460.7,1438.28,1460.67,4.43,54.72,1.53
801220,信息服务,2012/6/12 0:00,1446.15,1447.22,1435.32,1438.69,3.47,44.89,-1.08
801220,信息服务,2012/6/11 0:00,1429.47,1454.44,1427.76,1454.44,4.29,52.82,2.02
801220,信息服务,2012/6/8 0:00,1435.68,1438.69,1422.36,1425.69,3.58,48.31,0.1
801220,信息服务,2012/6/7 0:00,1449.44,1453.58,1421.35,1424.33,3.53,44.93,-0.81
801220,信息服务,2012/6/6 0:00,1446.58,1450.29,1430.36,1436,3.45,41.93,-0.47
801220,信息服务,2012/6/5 0:00,1446.33,1452.75,1437.29,1442.78,3.61,47.12,-0.06
801220,信息服务,2012/6/4 0:00,1465.78,1477.7,1443.64,1443.64,5.02,58.53,-3.1
801220,信息服务,2012/6/1 0:00,1494.37,1502.73,1484.67,1489.8,3.96,52.79,-0.35
801220,信息服务,2012/5/31 0:00,1475.85,1503.95,1472.22,1495.07,5.11,64.92,0.84
801220,信息服务,2012/5/30 0:00,1484.14,1488.9,1479.38,1482.64,4.38,55.61,0.02
801220,信息服务,2012/5/29 0:00,1464.04,1483.96,1461.94,1482.33,4.4,55.75,1.17
801220,信息服务,2012/5/28 0:00,1451.36,1465.19,1427.96,1465.19,4.1,47.02,0.49
801220,信息服务,2012/5/25 0:00,1484.49,1485.36,1455.99,1458.07,4.33,50.36,-1.8
